frame.number,frame.time_relative,ip.src,ip.dst,udp.srcport,udp.dstport,rtp.seq,rtp.timestamp,frame.len
6645,12.199211000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6646,12.199330000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6647,12.199485000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6648,12.199631000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6649,12.199780000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6650,12.199944000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6651,12.200107000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6652,12.200260000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6653,12.200407000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6654,12.200549000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6655,12.200695000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6656,12.238055000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6657,12.238275000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6658,12.238456000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6659,12.238601000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6660,12.238749000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6661,12.238912000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6662,12.239055000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6663,12.239200000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6664,12.239331000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6665,12.239457000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6666,12.239586000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6667,12.239717000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6668,12.277952000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6669,12.278187000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6670,12.278399000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6671,12.278611000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6672,12.278799000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6673,12.279006000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6674,12.279201000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6675,12.279405000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6676,12.279597000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6677,12.279817000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6678,12.279981000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6679,12.280139000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6680,12.280260000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6681,12.280388000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6682,12.280552000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6683,12.280739000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6684,12.280931000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6685,12.281071000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6686,12.281188000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6687,12.281757000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6688,12.284851000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6689,12.285048000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6690,12.285281000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6691,12.285485000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6692,12.285675000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6693,12.285865000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6694,12.286031000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6695,12.286215000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6696,12.286382000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6697,12.316860000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6698,12.317088000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6699,12.317301000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6700,12.317482000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6701,12.317662000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6702,12.317882000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6703,12.318140000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6704,12.318417000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6705,12.318659000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6706,12.318915000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6707,12.319154000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6708,12.357701000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6709,12.357908000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6710,12.358061000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6711,12.358271000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6712,12.358460000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6713,12.358671000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6714,12.358870000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6715,12.359066000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6716,12.359264000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6717,12.359475000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6718,12.359640000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6719,12.359848000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6720,12.360063000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6721,12.360286000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6722,12.397659000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6723,12.397906000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6724,12.398108000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6725,12.398303000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6726,12.398492000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6727,12.398684000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6728,12.398867000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6729,12.399002000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6730,12.399147000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6731,12.399297000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6732,12.399441000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6733,12.399643000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6734,12.399853000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6735,12.400062000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6736,12.400262000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6737,12.400456000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6738,12.400654000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6739,12.400904000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6740,12.401145000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6741,12.401409000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6742,12.401628000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6743,12.401881000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6744,12.402075000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6745,12.402285000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6746,12.402485000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6747,12.402706000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6748,12.403015000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6749,12.403214000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6750,12.403378000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6751,12.403592000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6752,12.438278000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6753,12.438442000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6754,12.438611000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6755,12.438743000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6756,12.438907000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6757,12.439036000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6758,12.439167000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6759,12.439312000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6760,12.439443000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6761,12.439582000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6762,12.477329000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6763,12.477570000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6764,12.477863000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6765,12.478097000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6766,12.478269000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6767,12.478418000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6768,12.478557000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6769,12.478686000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6770,12.478821000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6771,12.478964000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6772,12.479106000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6773,12.517200000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6774,12.517453000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6775,12.517747000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6776,12.517983000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6777,12.518203000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6778,12.518426000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6779,12.518656000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6780,12.518832000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6781,12.519015000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6782,12.519238000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6783,12.519476000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6784,12.519715000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6785,12.519993000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6786,12.520213000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6787,12.520430000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6788,12.520643000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6789,12.520862000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6790,12.521488000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6791,12.522721000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6792,12.523031000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6793,12.525828000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6794,12.526654000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6795,12.526889000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6796,12.527087000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6797,12.527269000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6798,12.527456000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6799,12.527614000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6800,12.527779000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6801,12.527953000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6802,12.528109000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6803,12.528272000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6804,12.528436000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6805,12.528592000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6806,12.528755000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6807,12.528924000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6808,12.529092000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6809,12.557501000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6810,12.557821000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6811,12.558118000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6812,12.558386000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6813,12.558640000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6814,12.558934000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6815,12.559220000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6816,12.559486000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6817,12.559697000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6818,12.559943000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6819,12.560136000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6820,12.560322000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6821,12.560506000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6822,12.560746000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6823,12.561025000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6824,12.561286000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6825,12.561513000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6826,12.561720000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6827,12.596959000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6828,12.597225000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6829,12.597480000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6830,12.597629000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6831,12.597749000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6832,12.597891000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6833,12.598089000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6834,12.598223000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6835,12.598354000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6836,12.598507000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6837,12.598629000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6838,12.598751000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6839,12.638582000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6840,12.638816000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6841,12.639028000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6842,12.639221000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6843,12.639423000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6844,12.639687000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6845,12.639882000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6846,12.640089000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6847,12.640259000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6848,12.640439000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6849,12.640625000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6850,12.640799000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6851,12.641118000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6852,12.641298000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6853,12.676878000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6854,12.677095000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6855,12.677286000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6856,12.677566000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6857,12.677702000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6858,12.678005000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6859,12.678149000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6860,12.678291000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6861,12.678414000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6862,12.678544000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6863,12.678683000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6864,12.678829000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6865,12.678979000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6866,12.679139000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6867,12.679291000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6868,12.679468000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6869,12.679621000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6870,12.679768000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6871,12.679935000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6872,12.680091000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6873,12.680243000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6874,12.680393000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6875,12.680536000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6876,12.680694000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6877,12.680872000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6878,12.681034000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6879,12.681276000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6880,12.681464000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6881,12.681619000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6882,12.681754000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6883,12.716955000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6884,12.717181000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6885,12.717404000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6886,12.717636000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6887,12.717907000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6888,12.718124000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6889,12.718351000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6890,12.718608000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6891,12.718896000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6892,12.719142000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6893,12.757940000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6894,12.763189000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6895,12.763382000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6896,12.763579000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6897,12.763781000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6898,12.763995000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6899,12.764195000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6900,12.764486000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6901,12.764710000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6902,12.764932000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6903,12.765102000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6904,12.765251000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6905,12.765405000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6906,12.765569000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6907,12.765745000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6908,12.765929000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6909,12.766139000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6910,12.766351000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6911,12.766571000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6912,12.766844000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6913,12.767042000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6914,12.767195000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6915,12.797385000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6916,12.797543000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6917,12.797688000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6918,12.797823000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6919,12.797953000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6920,12.798074000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6921,12.798192000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6922,12.798312000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6923,12.798431000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6924,12.839141000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6925,12.839433000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6926,12.839633000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6927,12.839899000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6928,12.840134000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6929,12.840341000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6930,12.840560000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6931,12.840880000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6932,12.841116000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6933,12.841355000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6934,12.841555000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6935,12.841776000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6936,12.877433000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6937,12.877563000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6938,12.877683000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6939,12.877823000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6940,12.877955000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6941,12.878077000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6942,12.878192000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6943,12.878331000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6944,12.878447000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6945,12.878581000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6946,12.878707000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6947,12.878845000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6948,12.878971000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6949,12.879102000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6950,12.879208000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6951,12.879326000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6952,12.917301000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6953,12.917532000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6954,12.917730000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6955,12.917934000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6956,12.918124000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6957,12.918365000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6958,12.918584000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6959,12.918779000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6960,12.918973000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6961,12.919118000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6962,12.919247000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6963,12.919369000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6964,12.919487000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6965,12.919605000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6966,12.919714000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6967,12.919837000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6968,12.919941000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6969,12.920052000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6970,12.920168000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6971,12.920293000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6972,12.920410000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6973,12.920520000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6974,12.920624000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6975,12.920747000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6976,12.920915000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6977,12.921068000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6978,12.921211000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6979,12.921347000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6980,12.921473000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6981,12.921593000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6982,12.921718000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6983,12.921839000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6984,12.921949000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6985,12.922068000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6986,12.922175000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6987,12.922280000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6988,12.922391000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6989,12.922495000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6990,12.922597000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6991,12.922706000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6992,12.922849000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6993,12.923020000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6994,12.923144000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6995,12.923255000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6996,12.923719000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6997,12.957180000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6998,12.957359000,192.168.3.20,192.168.3.20,37399,4004,,,1188
6999,12.957506000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7000,12.957642000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7001,12.957779000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7002,12.957933000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7003,12.958065000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7004,12.958192000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7005,12.958309000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7006,12.958439000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7007,12.958565000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7008,12.958681000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7009,12.958820000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7010,12.958945000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7011,12.959063000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7012,12.959184000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7013,12.959307000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7014,12.959437000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7015,12.959563000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7016,12.959698000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7017,12.959843000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7018,12.959972000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7019,12.960091000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7020,12.997687000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7021,12.997901000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7022,12.998111000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7023,12.998299000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7024,12.998527000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7025,12.998744000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7026,12.998949000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7027,12.999115000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7028,12.999245000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7029,12.999358000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7030,13.036646000,192.168.3.20,192.168.3.20,37399,4004,,,1188
7031,13.036873000,192.168.3.20,192.168.3.20,37399,4004,,,1188
