frame.number,frame.time_relative,ip.src,ip.dst,udp.srcport,udp.dstport,frame.len
15995,18.121163000,192.168.3.99,192.168.3.20,4004,53300,1380
15996,18.121276000,192.168.3.20,192.168.3.99,53300,4004,92
15997,18.122536000,192.168.3.99,192.168.3.20,4004,53300,1380
15998,18.123683000,192.168.3.99,192.168.3.20,4004,53300,1380
15999,18.125291000,192.168.3.99,192.168.3.20,4004,53300,1192
16000,18.126131000,192.168.3.99,192.168.3.20,4004,53300,68
16001,18.127782000,192.168.3.99,192.168.3.20,4004,53300,1380
16002,18.128879000,192.168.3.99,192.168.3.20,4004,53300,1380
16003,18.130630000,192.168.3.99,192.168.3.20,4004,53300,1380
16004,18.131432000,192.168.3.99,192.168.3.20,4004,53300,1380
16005,18.131588000,192.168.3.20,192.168.3.99,53300,4004,92
16006,18.132925000,192.168.3.99,192.168.3.20,4004,53300,1380
16007,18.134140000,192.168.2.99,192.168.2.20,53300,4004,68
16008,18.134684000,192.168.3.99,192.168.3.20,4004,53300,1380
16009,18.136436000,192.168.2.99,192.168.2.20,53300,4004,92
16010,18.136854000,192.168.3.99,192.168.3.20,4004,53300,1004
16011,18.138011000,192.168.3.99,192.168.3.20,4004,53300,1380
16012,18.140699000,192.168.3.99,192.168.3.20,4004,53300,1380
16013,18.140834000,192.168.3.20,192.168.3.99,53300,4004,68
16014,18.142747000,192.168.3.99,192.168.3.20,4004,53300,1380
16015,18.142923000,192.168.3.20,192.168.3.99,53300,4004,92
16016,18.143912000,192.168.3.99,192.168.3.20,4004,53300,1380
16017,18.146061000,192.168.3.99,192.168.3.20,4004,53300,1380
16018,18.146233000,192.168.3.20,192.168.3.99,53300,4004,68
16019,18.147090000,192.168.3.99,192.168.3.20,4004,53300,1380
16020,18.148241000,192.168.3.99,192.168.3.20,4004,53300,1380
16021,18.149728000,192.168.2.99,192.168.2.20,53300,4004,92
16022,18.150245000,192.168.3.99,192.168.3.20,4004,53300,1380
16023,18.151064000,192.168.3.99,192.168.3.20,4004,53300,1380
16024,18.152088000,192.168.3.99,192.168.3.20,4004,53300,1380
16025,18.153563000,192.168.3.99,192.168.3.20,4004,53300,1380
16026,18.153693000,192.168.3.20,192.168.3.99,53300,4004,92
16027,18.154651000,192.168.3.99,192.168.3.20,4004,53300,1380
16028,18.155431000,192.168.3.99,192.168.3.20,4004,53300,1380
16029,18.156356000,192.168.3.99,192.168.3.20,4004,53300,1380
16030,18.157023000,192.168.3.99,192.168.3.20,4004,53300,1380
16031,18.157568000,192.168.3.99,192.168.3.20,4004,53300,68
16032,18.159204000,192.168.2.99,192.168.2.20,53300,4004,92
16033,18.159605000,192.168.3.99,192.168.3.20,4004,53300,1380
16034,18.160272000,192.168.3.99,192.168.3.20,4004,53300,1380
16035,18.160833000,192.168.3.99,192.168.3.20,4004,53300,440
16036,18.161740000,192.168.3.99,192.168.3.20,4004,53300,1380
16037,18.162735000,192.168.3.99,192.168.3.20,4004,53300,1380
16038,18.164195000,192.168.3.99,192.168.3.20,4004,53300,1380
16039,18.164967000,192.168.3.20,192.168.3.99,53300,4004,92
16040,18.166215000,192.168.3.99,192.168.3.20,4004,53300,1380
16041,18.167172000,192.168.3.99,192.168.3.20,4004,53300,816
16042,18.167509000,192.168.3.99,192.168.3.20,4004,53300,1380
16043,18.168802000,192.168.3.99,192.168.3.20,4004,53300,1380
16044,18.168881000,192.168.3.20,192.168.3.99,53300,4004,68
16045,18.169927000,192.168.2.99,192.168.2.20,53300,4004,72
16046,18.170012000,192.168.3.99,192.168.3.20,4004,53300,1380
16047,18.170087000,192.168.3.99,192.168.3.20,4004,53300,1380
16048,18.171005000,192.168.3.99,192.168.3.20,4004,53300,1192
16049,18.171229000,192.168.3.99,192.168.3.20,4004,53300,68
16050,18.172307000,192.168.3.99,192.168.3.20,4004,53300,1380
16051,18.172963000,192.168.3.99,192.168.3.20,4004,53300,1380
16052,18.173714000,192.168.3.99,192.168.3.20,4004,53300,1380
16053,18.175672000,192.168.3.99,192.168.3.20,4004,53300,1380
16054,18.175794000,192.168.3.20,192.168.3.99,53300,4004,68
16055,18.175895000,192.168.3.20,192.168.3.99,53300,4004,92
16056,18.176887000,192.168.3.99,192.168.3.20,4004,53300,1380
16057,18.177334000,192.168.3.99,192.168.3.20,4004,53300,1380
16058,18.177881000,192.168.3.99,192.168.3.20,4004,53300,1380
16059,18.178899000,192.168.2.99,192.168.2.20,53300,4004,92
16060,18.178974000,192.168.3.99,192.168.3.20,4004,53300,1380
16061,18.180702000,192.168.3.99,192.168.3.20,4004,53300,1380
16062,18.181737000,192.168.3.99,192.168.3.20,4004,53300,1380
16063,18.182088000,192.168.3.99,192.168.3.20,4004,53300,1380
16064,18.182966000,192.168.3.99,192.168.3.20,4004,53300,1380
16065,18.183410000,192.168.3.99,192.168.3.20,4004,53300,1380
16066,18.184995000,192.168.3.99,192.168.3.20,4004,53300,1380
16067,18.185114000,192.168.3.20,192.168.3.99,53300,4004,68
16068,18.185742000,192.168.3.99,192.168.3.20,4004,53300,1380
16069,18.186695000,192.168.3.99,192.168.3.20,4004,53300,440
16070,18.186804000,192.168.3.20,192.168.3.99,53300,4004,92
16071,18.186943000,192.168.3.99,192.168.3.20,4004,53300,68
16072,18.188148000,192.168.3.99,192.168.3.20,4004,53300,1380
16073,18.188746000,192.168.3.99,192.168.3.20,4004,53300,1380
16074,18.189908000,192.168.3.99,192.168.3.20,4004,53300,1380
16075,18.190572000,192.168.3.99,192.168.3.20,4004,53300,1380
16076,18.191242000,192.168.3.99,192.168.3.20,4004,53300,1380
16077,18.191797000,192.168.3.99,192.168.3.20,4004,53300,628
16078,18.192550000,192.168.3.99,192.168.3.20,4004,53300,1380
16079,18.193111000,192.168.3.99,192.168.3.20,4004,53300,1380
16080,18.193551000,192.168.3.99,192.168.3.20,4004,53300,252
16081,18.194668000,192.168.3.99,192.168.3.20,4004,53300,1380
16082,18.195323000,192.168.3.99,192.168.3.20,4004,53300,1380
16083,18.195927000,192.168.3.99,192.168.3.20,4004,53300,1380
16084,18.196753000,192.168.3.99,192.168.3.20,4004,53300,1380
16085,18.196925000,192.168.3.20,192.168.3.99,53300,4004,92
16086,18.197641000,192.168.3.99,192.168.3.20,4004,53300,1380
16087,18.198581000,192.168.3.99,192.168.3.20,4004,53300,1380
16088,18.199153000,192.168.2.99,192.168.2.20,53300,4004,92
16089,18.199661000,192.168.3.99,192.168.3.20,4004,53300,1380
16090,18.199887000,192.168.3.99,192.168.3.20,4004,53300,252
16091,18.200967000,192.168.3.99,192.168.3.20,4004,53300,1380
16092,18.201632000,192.168.3.99,192.168.3.20,4004,53300,1380
16093,18.202411000,192.168.3.99,192.168.3.20,4004,53300,1380
16094,18.204469000,192.168.3.99,192.168.3.20,4004,53300,1380
16095,18.204605000,192.168.3.20,192.168.3.99,53300,4004,68
16096,18.205331000,192.168.3.99,192.168.3.20,4004,53300,1380
16097,18.206270000,192.168.3.99,192.168.3.20,4004,53300,1380
16098,18.206848000,192.168.3.99,192.168.3.20,4004,53300,1380
16099,18.206985000,192.168.3.20,192.168.3.99,53300,4004,92
16100,18.207537000,192.168.3.99,192.168.3.20,4004,53300,1380
16101,18.208378000,192.168.3.99,192.168.3.20,4004,53300,1380
16102,18.208566000,192.168.3.99,192.168.3.20,4004,53300,1380
16103,18.209235000,192.168.3.99,192.168.3.20,4004,53300,1380
16104,18.209897000,192.168.3.99,192.168.3.20,4004,53300,1380
16105,18.210555000,192.168.3.99,192.168.3.20,4004,53300,1380
16106,18.211122000,192.168.2.99,192.168.2.20,53300,4004,92
16107,18.211626000,192.168.3.99,192.168.3.20,4004,53300,1380
16108,18.212981000,192.168.3.99,192.168.3.20,4004,53300,1380
16109,18.213359000,192.168.3.20,192.168.3.99,53300,4004,68
16110,18.213732000,192.168.3.99,192.168.3.20,4004,53300,1380
16111,18.214812000,192.168.3.99,192.168.3.20,4004,53300,1380
16112,18.215163000,192.168.3.99,192.168.3.20,4004,53300,252
16113,18.216128000,192.168.3.99,192.168.3.20,4004,53300,1380
16114,18.216202000,192.168.3.99,192.168.3.20,4004,53300,68
16115,18.217099000,192.168.3.99,192.168.3.20,4004,53300,1380
16116,18.217234000,192.168.3.20,192.168.3.99,53300,4004,92
16117,18.217929000,192.168.3.99,192.168.3.20,4004,53300,1380
16118,18.218508000,192.168.3.99,192.168.3.20,4004,53300,1380
16119,18.218925000,192.168.2.99,192.168.2.20,53300,4004,72
16120,18.220421000,192.168.3.99,192.168.3.20,4004,53300,1380
16121,18.220545000,192.168.3.20,192.168.3.99,53300,4004,68
16122,18.221844000,192.168.3.99,192.168.3.20,4004,53300,1380
16123,18.222607000,192.168.2.99,192.168.2.20,53300,4004,92
16124,18.222783000,192.168.3.99,192.168.3.20,4004,53300,1004
16125,18.223415000,192.168.3.99,192.168.3.20,4004,53300,1380
16126,18.224080000,192.168.3.99,192.168.3.20,4004,53300,1380
16127,18.224666000,192.168.3.99,192.168.3.20,4004,53300,1380
16128,18.225246000,192.168.3.99,192.168.3.20,4004,53300,1380
16129,18.225912000,192.168.3.99,192.168.3.20,4004,53300,1380
16130,18.226568000,192.168.3.99,192.168.3.20,4004,53300,1380
16131,18.227166000,192.168.3.99,192.168.3.20,4004,53300,1380
16132,18.227296000,192.168.3.20,192.168.3.99,53300,4004,92
16133,18.227791000,192.168.3.99,192.168.3.20,4004,53300,816
16134,18.228004000,192.168.3.99,192.168.3.20,4004,53300,68
16135,18.228877000,192.168.3.99,192.168.3.20,4004,53300,68
16136,18.229090000,192.168.3.99,192.168.3.20,4004,53300,252
16137,18.229678000,192.168.3.99,192.168.3.20,4004,53300,68
16138,18.230455000,192.168.3.99,192.168.3.20,4004,53300,68
16139,18.232060000,192.168.3.99,192.168.3.20,4004,53300,1380
16140,18.232805000,192.168.2.99,192.168.2.20,53300,4004,92
16141,18.233371000,192.168.3.99,192.168.3.20,4004,53300,68
16142,18.234166000,192.168.3.99,192.168.3.20,4004,53300,1380
16143,18.235256000,192.168.3.99,192.168.3.20,4004,53300,1380
16144,18.235476000,192.168.3.99,192.168.3.20,4004,53300,252
16145,18.236548000,192.168.3.99,192.168.3.20,4004,53300,1380
16146,18.237472000,192.168.3.99,192.168.3.20,4004,53300,1380
16147,18.237618000,192.168.3.20,192.168.3.99,53300,4004,92
16148,18.238260000,192.168.3.99,192.168.3.20,4004,53300,1380
16149,18.239332000,192.168.3.99,192.168.3.20,4004,53300,1380
16150,18.239439000,192.168.3.20,192.168.3.99,53300,4004,68
16151,18.240034000,192.168.3.99,192.168.3.20,4004,53300,1380
16152,18.240799000,192.168.3.99,192.168.3.20,4004,53300,1380
16153,18.240997000,192.168.3.99,192.168.3.20,4004,53300,1380
16154,18.241877000,192.168.2.99,192.168.2.20,53300,4004,68
16155,18.242057000,192.168.3.99,192.168.3.20,4004,53300,1380
16156,18.242725000,192.168.3.99,192.168.3.20,4004,53300,1380
16157,18.243391000,192.168.3.99,192.168.3.20,4004,53300,1380
16158,18.243939000,192.168.2.99,192.168.2.20,53300,4004,92
16159,18.244429000,192.168.3.99,192.168.3.20,4004,53300,1380
16160,18.244996000,192.168.3.99,192.168.3.20,4004,53300,1380
16161,18.245444000,192.168.3.99,192.168.3.20,4004,53300,1380
16162,18.246005000,192.168.3.99,192.168.3.20,4004,53300,1380
16163,18.246907000,192.168.3.99,192.168.3.20,4004,53300,1380
16164,18.247810000,192.168.2.99,192.168.2.20,53300,4004,68
16165,18.247900000,192.168.3.99,192.168.3.20,4004,53300,1380
16166,18.248038000,192.168.3.20,192.168.3.99,53300,4004,92
16167,18.249403000,192.168.3.99,192.168.3.20,4004,53300,1380
16168,18.249503000,192.168.3.20,192.168.3.99,53300,4004,68
16169,18.249762000,192.168.3.99,192.168.3.20,4004,53300,1380
16170,18.251039000,192.168.3.99,192.168.3.20,4004,53300,1380
16171,18.251618000,192.168.3.99,192.168.3.20,4004,53300,1380
16172,18.251805000,192.168.3.99,192.168.3.20,4004,53300,440
16173,18.252716000,192.168.3.99,192.168.3.20,4004,53300,1380
16174,18.253863000,192.168.3.99,192.168.3.20,4004,53300,1380
16175,18.253986000,192.168.3.20,192.168.3.99,53300,4004,68
16176,18.254727000,192.168.3.99,192.168.3.20,4004,53300,1380
16177,18.255433000,192.168.3.99,192.168.3.20,4004,53300,1380
16178,18.255966000,192.168.3.99,192.168.3.20,4004,53300,1380
16179,18.256649000,192.168.3.99,192.168.3.20,4004,53300,1380
16180,18.257303000,192.168.3.99,192.168.3.20,4004,53300,1380
16181,18.257968000,192.168.3.99,192.168.3.20,4004,53300,1380
16182,18.258079000,192.168.3.20,192.168.3.99,53300,4004,92
16183,18.258663000,192.168.3.99,192.168.3.20,4004,53300,1380
16184,18.259523000,192.168.3.99,192.168.3.20,4004,53300,1380
16185,18.260197000,192.168.3.99,192.168.3.20,4004,53300,1380
16186,18.260993000,192.168.3.99,192.168.3.20,4004,53300,1380
16187,18.261994000,192.168.3.99,192.168.3.20,4004,53300,1380
16188,18.263468000,192.168.3.99,192.168.3.20,4004,53300,1380
16189,18.263691000,192.168.3.20,192.168.3.99,53300,4004,68
16190,18.264595000,192.168.3.99,192.168.3.20,4004,53300,1380
16191,18.265411000,192.168.3.99,192.168.3.20,4004,53300,1380
16192,18.268401000,192.168.2.99,192.168.2.20,53300,4004,92
16193,18.268583000,192.168.3.99,192.168.3.20,4004,53300,1380
16194,18.268743000,192.168.3.20,192.168.3.99,53300,4004,92
16195,18.271157000,192.168.2.99,192.168.2.20,53300,4004,68
16196,18.271325000,192.168.3.99,192.168.3.20,4004,53300,1380
16197,18.271667000,192.168.3.99,192.168.3.20,4004,53300,1380
16198,18.272429000,192.168.3.99,192.168.3.20,4004,53300,1380
16199,18.272794000,192.168.3.99,192.168.3.20,4004,53300,816
16200,18.274365000,192.168.3.99,192.168.3.20,4004,53300,1380
16201,18.274909000,192.168.3.99,192.168.3.20,4004,53300,1380
16202,18.275519000,192.168.3.99,192.168.3.20,4004,53300,1380
16203,18.276354000,192.168.3.99,192.168.3.20,4004,53300,1380
16204,18.277192000,192.168.2.99,192.168.2.20,53300,4004,68
16205,18.277761000,192.168.2.99,192.168.2.20,53300,4004,92
16206,18.277862000,192.168.3.99,192.168.3.20,4004,53300,1380
16207,18.278517000,192.168.3.99,192.168.3.20,4004,53300,1380
16208,18.279361000,192.168.3.99,192.168.3.20,4004,53300,816
16209,18.279508000,192.168.3.20,192.168.3.99,53300,4004,92
16210,18.280327000,192.168.3.99,192.168.3.20,4004,53300,1380
16211,18.280932000,192.168.3.99,192.168.3.20,4004,53300,1380
16212,18.281508000,192.168.3.99,192.168.3.20,4004,53300,252
16213,18.282275000,192.168.3.99,192.168.3.20,4004,53300,1380
16214,18.282948000,192.168.3.99,192.168.3.20,4004,53300,1380
16215,18.283619000,192.168.3.99,192.168.3.20,4004,53300,1380
16216,18.284873000,192.168.3.99,192.168.3.20,4004,53300,1380
16217,18.285004000,192.168.3.20,192.168.3.99,53300,4004,68
16218,18.285545000,192.168.3.99,192.168.3.20,4004,53300,1380
16219,18.286645000,192.168.2.99,192.168.2.20,53300,4004,68
16220,18.286832000,192.168.3.99,192.168.3.20,4004,53300,1380
16221,18.287389000,192.168.3.99,192.168.3.20,4004,53300,1380
16222,18.287899000,192.168.2.99,192.168.2.20,53300,4004,92
16223,18.287954000,192.168.3.99,192.168.3.20,4004,53300,252
16224,18.288489000,192.168.3.99,192.168.3.20,4004,53300,68
16225,18.288916000,192.168.3.99,192.168.3.20,4004,53300,68
16226,18.289904000,192.168.3.99,192.168.3.20,4004,53300,1380
16227,18.290035000,192.168.3.20,192.168.3.99,53300,4004,92
16228,18.290570000,192.168.3.99,192.168.3.20,4004,53300,1380
16229,18.291472000,192.168.3.99,192.168.3.20,4004,53300,1380
16230,18.291829000,192.168.3.99,192.168.3.20,4004,53300,1380
16231,18.292493000,192.168.3.99,192.168.3.20,4004,53300,1380
16232,18.293177000,192.168.3.99,192.168.3.20,4004,53300,1380
16233,18.293880000,192.168.3.99,192.168.3.20,4004,53300,1380
16234,18.294482000,192.168.3.99,192.168.3.20,4004,53300,1380
16235,18.295176000,192.168.3.99,192.168.3.20,4004,53300,1380
16236,18.295903000,192.168.3.99,192.168.3.20,4004,53300,1380
16237,18.297434000,192.168.3.99,192.168.3.20,4004,53300,1380
16238,18.297617000,192.168.3.20,192.168.3.99,53300,4004,68
16239,18.298380000,192.168.2.99,192.168.2.20,53300,4004,92
16240,18.298447000,192.168.3.99,192.168.3.20,4004,53300,1380
16241,18.299323000,192.168.3.99,192.168.3.20,4004,53300,1380
16242,18.300255000,192.168.3.99,192.168.3.20,4004,53300,1380
16243,18.300389000,192.168.3.20,192.168.3.99,53300,4004,92
16244,18.301106000,192.168.3.99,192.168.3.20,4004,53300,1380
16245,18.301512000,192.168.3.99,192.168.3.20,4004,53300,1380
16246,18.302191000,192.168.3.99,192.168.3.20,4004,53300,1380
16247,18.302855000,192.168.3.99,192.168.3.20,4004,53300,1004
16248,18.303509000,192.168.3.99,192.168.3.20,4004,53300,1380
16249,18.303591000,192.168.3.99,192.168.3.20,4004,53300,68
16250,18.304742000,192.168.3.99,192.168.3.20,4004,53300,1380
16251,18.305320000,192.168.3.99,192.168.3.20,4004,53300,1380
16252,18.305907000,192.168.2.99,192.168.2.20,53300,4004,68
16253,18.306413000,192.168.3.99,192.168.3.20,4004,53300,1380
16254,18.307000000,192.168.3.99,192.168.3.20,4004,53300,1380
16255,18.307663000,192.168.3.99,192.168.3.20,4004,53300,1380
16256,18.308209000,192.168.2.99,192.168.2.20,53300,4004,92
16257,18.308603000,192.168.3.99,192.168.3.20,4004,53300,1004
16258,18.309300000,192.168.3.99,192.168.3.20,4004,53300,1380
16259,18.309992000,192.168.3.99,192.168.3.20,4004,53300,1380
16260,18.310587000,192.168.3.99,192.168.3.20,4004,53300,1380
16261,18.310719000,192.168.3.20,192.168.3.99,53300,4004,92
16262,18.312292000,192.168.3.99,192.168.3.20,4004,53300,1380
16263,18.312395000,192.168.3.20,192.168.3.99,53300,4004,68
16264,18.312835000,192.168.3.99,192.168.3.20,4004,53300,1380
16265,18.313745000,192.168.3.99,192.168.3.20,4004,53300,1380
16266,18.314425000,192.168.2.99,192.168.2.20,53300,4004,68
16267,18.314962000,192.168.3.99,192.168.3.20,4004,53300,1380
16268,18.315525000,192.168.3.99,192.168.3.20,4004,53300,1380
16269,18.316194000,192.168.3.99,192.168.3.20,4004,53300,1380
16270,18.316866000,192.168.3.99,192.168.3.20,4004,53300,1380
16271,18.317524000,192.168.3.99,192.168.3.20,4004,53300,1380
16272,18.318047000,192.168.2.99,192.168.2.20,53300,4004,92
16273,18.318109000,192.168.3.99,192.168.3.20,4004,53300,1380
16274,18.320089000,192.168.3.99,192.168.3.20,4004,53300,1380
16275,18.320225000,192.168.3.20,192.168.3.99,53300,4004,68
16276,18.320635000,192.168.3.99,192.168.3.20,4004,53300,1380
16277,18.320745000,192.168.3.20,192.168.3.99,53300,4004,92
16278,18.321503000,192.168.2.99,192.168.2.20,53300,4004,68
16279,18.321909000,192.168.3.99,192.168.3.20,4004,53300,1380
16280,18.322427000,192.168.3.99,192.168.3.20,4004,53300,1380
16281,18.323326000,192.168.3.99,192.168.3.20,4004,53300,816
16282,18.324091000,192.168.3.99,192.168.3.20,4004,53300,1380
16283,18.324314000,192.168.3.99,192.168.3.20,4004,53300,68
16284,18.325745000,192.168.3.99,192.168.3.20,4004,53300,68
16285,18.325997000,192.168.3.99,192.168.3.20,4004,53300,1380
16286,18.326922000,192.168.3.99,192.168.3.20,4004,53300,1380
16287,18.328082000,192.168.3.99,192.168.3.20,4004,53300,252
16288,18.329859000,192.168.2.99,192.168.2.20,53300,4004,92
16289,18.330030000,192.168.3.99,192.168.3.20,4004,53300,1380
16290,18.330142000,192.168.3.20,192.168.3.99,53300,4004,72
16291,18.330351000,192.168.3.99,192.168.3.20,4004,53300,1380
16292,18.331007000,192.168.3.99,192.168.3.20,4004,53300,1380
16293,18.331096000,192.168.3.20,192.168.3.99,53300,4004,92
16294,18.331904000,192.168.3.99,192.168.3.20,4004,53300,1380
16295,18.333004000,192.168.3.99,192.168.3.20,4004,53300,68
16296,18.333968000,192.168.3.99,192.168.3.20,4004,53300,1380
16297,18.334050000,192.168.3.20,192.168.3.99,53300,4004,68
16298,18.334678000,192.168.3.99,192.168.3.20,4004,53300,1380
16299,18.335512000,192.168.3.99,192.168.3.20,4004,53300,1380
16300,18.335852000,192.168.3.99,192.168.3.20,4004,53300,1380
16301,18.336517000,192.168.3.99,192.168.3.20,4004,53300,1380
16302,18.337763000,192.168.3.99,192.168.3.20,4004,53300,1380
16303,18.337875000,192.168.3.20,192.168.3.99,53300,4004,68
16304,18.338527000,192.168.2.99,192.168.2.20,53300,4004,92
16305,18.338607000,192.168.3.99,192.168.3.20,4004,53300,1380
16306,18.339347000,192.168.3.99,192.168.3.20,4004,53300,440
16307,18.340103000,192.168.3.99,192.168.3.20,4004,53300,1380
16308,18.340488000,192.168.2.99,192.168.2.20,53300,4004,68
16309,18.340704000,192.168.3.99,192.168.3.20,4004,53300,1380
16310,18.341684000,192.168.3.99,192.168.3.20,4004,53300,1380
16311,18.341773000,192.168.3.20,192.168.3.99,53300,4004,92
16312,18.342689000,192.168.3.99,192.168.3.20,4004,53300,1380
16313,18.343365000,192.168.3.99,192.168.3.20,4004,53300,1380
16314,18.344027000,192.168.3.99,192.168.3.20,4004,53300,1380
16315,18.345148000,192.168.3.99,192.168.3.20,4004,53300,1380
16316,18.345818000,192.168.3.99,192.168.3.20,4004,53300,1380
16317,18.346473000,192.168.3.99,192.168.3.20,4004,53300,1380
16318,18.347244000,192.168.3.99,192.168.3.20,4004,53300,1380
16319,18.348473000,192.168.3.99,192.168.3.20,4004,53300,1380
16320,18.349131000,192.168.2.99,192.168.2.20,53300,4004,92
16321,18.349521000,192.168.3.99,192.168.3.20,4004,53300,1380
16322,18.350766000,192.168.3.99,192.168.3.20,4004,53300,1380
16323,18.350916000,192.168.3.20,192.168.3.99,53300,4004,68
16324,18.351919000,192.168.3.99,192.168.3.20,4004,53300,1380
16325,18.352079000,192.168.3.20,192.168.3.99,53300,4004,92
16326,18.352371000,192.168.3.99,192.168.3.20,4004,53300,1380
16327,18.353222000,192.168.3.99,192.168.3.20,4004,53300,1380
16328,18.353784000,192.168.3.99,192.168.3.20,4004,53300,1380
16329,18.354221000,192.168.3.99,192.168.3.20,4004,53300,1380
16330,18.354942000,192.168.2.99,192.168.2.20,53300,4004,68
16331,18.356654000,192.168.3.99,192.168.3.20,4004,53300,1380
16332,18.356792000,192.168.3.20,192.168.3.99,53300,4004,72
16333,18.357368000,192.168.3.99,192.168.3.20,4004,53300,1380
16334,18.358241000,192.168.3.99,192.168.3.20,4004,53300,1380
16335,18.358585000,192.168.3.99,192.168.3.20,4004,53300,1380
16336,18.359397000,192.168.2.99,192.168.2.20,53300,4004,92
16337,18.359460000,192.168.3.99,192.168.3.20,4004,53300,1380
16338,18.360118000,192.168.3.99,192.168.3.20,4004,53300,1380
16339,18.360454000,192.168.3.99,192.168.3.20,4004,53300,252
16340,18.361702000,192.168.3.99,192.168.3.20,4004,53300,1380
16341,18.362890000,192.168.3.99,192.168.3.20,4004,53300,1380
16342,18.363275000,192.168.3.20,192.168.3.99,53300,4004,92
16343,18.364355000,192.168.3.99,192.168.3.20,4004,53300,1380
16344,18.365346000,192.168.2.99,192.168.2.20,53300,4004,68
16345,18.365640000,192.168.3.99,192.168.3.20,4004,53300,252
16346,18.366734000,192.168.3.99,192.168.3.20,4004,53300,1380
16347,18.367729000,192.168.3.99,192.168.3.20,4004,53300,1380
16348,18.369226000,192.168.3.99,192.168.3.20,4004,53300,1380
16349,18.369948000,192.168.2.99,192.168.2.20,53300,4004,92
16350,18.371905000,192.168.3.99,192.168.3.20,4004,53300,1380
16351,18.372040000,192.168.3.20,192.168.3.99,53300,4004,68
16352,18.373248000,192.168.3.99,192.168.3.20,4004,53300,1380
16353,18.373391000,192.168.3.20,192.168.3.99,53300,4004,92
16354,18.374203000,192.168.3.99,192.168.3.20,4004,53300,1380
16355,18.375089000,192.168.3.99,192.168.3.20,4004,53300,1380
16356,18.376074000,192.168.3.99,192.168.3.20,4004,53300,1004
16357,18.379094000,192.168.3.99,192.168.3.20,4004,53300,1380
16358,18.380499000,192.168.2.99,192.168.2.20,53300,4004,92
16359,18.380566000,192.168.3.99,192.168.3.20,4004,53300,1380
16360,18.380678000,192.168.3.20,192.168.3.99,53300,4004,68
16361,18.381742000,192.168.3.99,192.168.3.20,4004,53300,1380
16362,18.382163000,192.168.3.99,192.168.3.20,4004,53300,1380
16363,18.382827000,192.168.3.99,192.168.3.20,4004,53300,1380
16364,18.384204000,192.168.3.99,192.168.3.20,4004,53300,1380
16365,18.384341000,192.168.3.20,192.168.3.99,53300,4004,68
16366,18.384471000,192.168.3.20,192.168.3.99,53300,4004,92
16367,18.384763000,192.168.3.99,192.168.3.20,4004,53300,1380
16368,18.385649000,192.168.3.99,192.168.3.20,4004,53300,1380
16369,18.386045000,192.168.2.99,192.168.2.20,53300,4004,68
16370,18.386106000,192.168.3.99,192.168.3.20,4004,53300,1380
16371,18.387529000,192.168.3.99,192.168.3.20,4004,53300,1380
16372,18.388675000,192.168.3.99,192.168.3.20,4004,53300,1380
16373,18.389331000,192.168.3.99,192.168.3.20,4004,53300,1380
16374,18.389990000,192.168.3.99,192.168.3.20,4004,53300,1380
16375,18.390660000,192.168.3.99,192.168.3.20,4004,53300,1380
16376,18.391172000,192.168.2.99,192.168.2.20,53300,4004,92
16377,18.391235000,192.168.3.99,192.168.3.20,4004,53300,1380
16378,18.392054000,192.168.3.99,192.168.3.20,4004,53300,1380
16379,18.392835000,192.168.3.99,192.168.3.20,4004,53300,1380
16380,18.393472000,192.168.3.99,192.168.3.20,4004,53300,1380
16381,18.394338000,192.168.3.99,192.168.3.20,4004,53300,1380
16382,18.395110000,192.168.3.99,192.168.3.20,4004,53300,1380
16383,18.395249000,192.168.3.20,192.168.3.99,53300,4004,92
16384,18.395813000,192.168.3.99,192.168.3.20,4004,53300,1192
16385,18.397268000,192.168.3.99,192.168.3.20,4004,53300,1380
16386,18.397940000,192.168.3.99,192.168.3.20,4004,53300,1380
16387,18.398917000,192.168.2.99,192.168.2.20,53300,4004,68
16388,18.398978000,192.168.3.99,192.168.3.20,4004,53300,1380
16389,18.399900000,192.168.3.99,192.168.3.20,4004,53300,1380
16390,18.400731000,192.168.3.99,192.168.3.20,4004,53300,1380
16391,18.401211000,192.168.2.99,192.168.2.20,53300,4004,92
16392,18.401268000,192.168.3.99,192.168.3.20,4004,53300,1380
16393,18.402073000,192.168.3.99,192.168.3.20,4004,53300,1380
16394,18.403090000,192.168.3.99,192.168.3.20,4004,53300,1380
16395,18.404323000,192.168.3.99,192.168.3.20,4004,53300,1380
16396,18.404467000,192.168.3.20,192.168.3.99,53300,4004,68
16397,18.405047000,192.168.3.99,192.168.3.20,4004,53300,68
16398,18.405914000,192.168.3.99,192.168.3.20,4004,53300,1380
16399,18.406064000,192.168.3.20,192.168.3.99,53300,4004,92
16400,18.406603000,192.168.3.99,192.168.3.20,4004,53300,68
16401,18.407564000,192.168.3.99,192.168.3.20,4004,53300,1380
16402,18.407663000,192.168.3.20,192.168.3.99,53300,4004,68
16403,18.408452000,192.168.3.99,192.168.3.20,4004,53300,1380
16404,18.408977000,192.168.3.99,192.168.3.20,4004,53300,252
16405,18.409879000,192.168.3.99,192.168.3.20,4004,53300,1380
16406,18.410755000,192.168.3.99,192.168.3.20,4004,53300,1380
16407,18.411412000,192.168.3.99,192.168.3.20,4004,53300,1380
16408,18.411921000,192.168.2.99,192.168.2.20,53300,4004,92
