frame.number,frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len
39912,219.023044000,192.168.2.20,192.168.2.20,37432,1935,80
39913,219.023149000,192.168.2.20,192.168.2.20,1935,37432,72
39914,219.023203000,192.168.2.20,192.168.2.20,37432,1935,5013
39915,219.023271000,192.168.2.20,192.168.2.20,1935,37432,72
39916,219.023316000,192.168.2.20,192.168.2.20,37432,1935,20557
39917,219.023377000,192.168.2.20,192.168.2.20,1935,37432,72
39918,219.023414000,192.168.2.20,192.168.2.20,37432,1935,7141
39919,219.023456000,192.168.2.20,192.168.2.20,1935,37432,72
39920,219.055570000,192.168.2.20,192.168.2.20,37432,1935,80
39921,219.055674000,192.168.2.20,192.168.2.20,1935,37432,72
39922,219.055723000,192.168.2.20,192.168.2.20,37432,1935,5263
39923,219.055778000,192.168.2.20,192.168.2.20,1935,37432,72
39924,219.090333000,192.168.2.20,192.168.2.20,37432,1935,80
39925,219.090422000,192.168.2.20,192.168.2.20,1935,37432,72
39926,219.090454000,192.168.2.20,192.168.2.20,37432,1935,3068
39927,219.090486000,192.168.2.20,192.168.2.20,1935,37432,72
39928,219.107753000,192.168.3.99,192.168.3.20,1935,56806,1520
39929,219.108320000,192.168.3.99,192.168.3.20,1935,56806,1520
39930,219.108371000,192.168.3.20,192.168.3.99,56806,1935,72
39931,219.122182000,192.168.2.99,192.168.2.20,56806,1935,72
39932,219.122326000,192.168.2.20,192.168.2.99,1935,56806,1520
39933,219.122654000,192.168.2.20,192.168.2.20,37432,1935,80
39934,219.122755000,192.168.2.20,192.168.2.20,1935,37432,72
39935,219.122800000,192.168.2.20,192.168.2.20,37432,1935,3645
39936,219.122834000,192.168.2.20,192.168.2.20,1935,37432,72
39937,219.155823000,192.168.2.20,192.168.2.20,37432,1935,80
39938,219.155938000,192.168.2.20,192.168.2.20,1935,37432,72
39939,219.156001000,192.168.2.20,192.168.2.20,37432,1935,9002
39940,219.156084000,192.168.2.20,192.168.2.20,1935,37432,72
39941,219.156125000,192.168.2.20,192.168.2.20,37432,1935,23117
39942,219.156169000,192.168.2.20,192.168.2.20,1935,37432,72
39943,219.188893000,192.168.2.20,192.168.2.20,37432,1935,80
39944,219.189001000,192.168.2.20,192.168.2.20,1935,37432,72
39945,219.189037000,192.168.2.20,192.168.2.20,37432,1935,2462
39946,219.189070000,192.168.2.20,192.168.2.20,1935,37432,72
39947,219.209539000,192.168.2.99,192.168.2.20,56806,1935,72
39948,219.209648000,192.168.2.20,192.168.2.99,1935,56806,1520
39949,219.209661000,192.168.2.20,192.168.2.99,1935,56806,1520
39950,219.209678000,192.168.2.20,192.168.2.99,1935,56806,1520
39951,219.222514000,192.168.2.20,192.168.2.20,37432,1935,80
39952,219.222639000,192.168.2.20,192.168.2.20,1935,37432,72
39953,219.222718000,192.168.2.20,192.168.2.20,37432,1935,29003
39954,219.222820000,192.168.2.20,192.168.2.20,1935,37432,72
39955,219.223060000,192.168.3.99,192.168.3.20,1935,56806,1520
39956,219.255109000,192.168.2.20,192.168.2.20,37432,1935,80
39957,219.255185000,192.168.2.20,192.168.2.20,1935,37432,72
39958,219.255215000,192.168.2.20,192.168.2.20,37432,1935,1837
39959,219.255247000,192.168.2.20,192.168.2.20,1935,37432,72
39960,219.272868000,192.168.3.20,192.168.3.99,56806,1935,72
39961,219.289366000,192.168.2.20,192.168.2.20,37432,1935,80
39962,219.289475000,192.168.2.20,192.168.2.20,1935,37432,72
39963,219.289521000,192.168.2.20,192.168.2.20,37432,1935,8618
39964,219.289584000,192.168.2.20,192.168.2.20,1935,37432,72
39965,219.289637000,192.168.2.20,192.168.2.20,37432,1935,33725
39966,219.289699000,192.168.2.20,192.168.2.20,1935,37432,72
39967,219.310401000,192.168.3.99,192.168.3.20,1935,56806,1520
39968,219.311038000,192.168.3.99,192.168.3.20,1935,56806,1520
39969,219.311154000,192.168.3.20,192.168.3.99,56806,1935,72
39970,219.311855000,192.168.3.99,192.168.3.20,1935,56806,1520
39971,219.322752000,192.168.2.20,192.168.2.20,37432,1935,80
39972,219.322867000,192.168.2.20,192.168.2.20,1935,37432,72
39973,219.322906000,192.168.2.20,192.168.2.20,37432,1935,5867
39974,219.322955000,192.168.2.20,192.168.2.20,1935,37432,72
39975,219.355540000,192.168.2.20,192.168.2.20,37432,1935,80
39976,219.355647000,192.168.2.20,192.168.2.20,1935,37432,72
39977,219.355695000,192.168.2.20,192.168.2.20,37432,1935,4352
39978,219.355757000,192.168.2.20,192.168.2.20,1935,37432,72
39979,219.373810000,192.168.2.99,192.168.2.20,56806,1935,72
39980,219.373932000,192.168.2.20,192.168.2.99,1935,56806,1520
39981,219.380869000,192.168.3.20,192.168.3.99,56806,1935,72
39982,219.388903000,192.168.2.20,192.168.2.20,37432,1935,80
39983,219.389029000,192.168.2.20,192.168.2.20,1935,37432,72
39984,219.389090000,192.168.2.20,192.168.2.20,37432,1935,2868
39985,219.389156000,192.168.2.20,192.168.2.20,1935,37432,72
39986,219.412332000,192.168.2.99,192.168.2.20,56806,1935,72
39987,219.412470000,192.168.2.20,192.168.2.99,1935,56806,1520
39988,219.412496000,192.168.2.20,192.168.2.99,1935,56806,1520
39989,219.422214000,192.168.2.20,192.168.2.20,37432,1935,80
39990,219.422356000,192.168.2.20,192.168.2.20,1935,37432,72
39991,219.422442000,192.168.2.20,192.168.2.20,37432,1935,29977
39992,219.422593000,192.168.2.20,192.168.2.20,1935,37432,72
39993,219.455351000,192.168.2.20,192.168.2.20,37432,1935,80
39994,219.455491000,192.168.2.20,192.168.2.20,1935,37432,72
39995,219.455555000,192.168.2.20,192.168.2.20,37432,1935,2687
39996,219.455621000,192.168.2.20,192.168.2.20,1935,37432,72
39997,219.474702000,192.168.3.99,192.168.3.20,1935,56806,1520
39998,219.475057000,192.168.3.20,192.168.3.99,56806,1935,72
39999,219.481979000,192.168.2.99,192.168.2.20,56806,1935,72
40000,219.482015000,192.168.2.20,192.168.2.99,1935,56806,1520
40001,219.488801000,192.168.2.20,192.168.2.20,37432,1935,80
40002,219.488960000,192.168.2.20,192.168.2.20,1935,37432,72
40003,219.489036000,192.168.2.20,192.168.2.20,37432,1935,1834
40004,219.489115000,192.168.2.20,192.168.2.20,1935,37432,72
40005,219.513243000,192.168.3.99,192.168.3.20,1935,56806,1520
40006,219.514395000,192.168.3.99,192.168.3.20,1935,56806,1520
40007,219.514447000,192.168.3.20,192.168.3.99,56806,1935,72
40008,219.522066000,192.168.2.20,192.168.2.20,37432,1935,80
40009,219.522203000,192.168.2.20,192.168.2.20,1935,37432,72
40010,219.522284000,192.168.2.20,192.168.2.20,37432,1935,24231
40011,219.522384000,192.168.2.20,192.168.2.20,1935,37432,72
40012,219.555817000,192.168.2.20,192.168.2.20,37432,1935,80
40013,219.555944000,192.168.2.20,192.168.2.20,1935,37432,72
40014,219.556007000,192.168.2.20,192.168.2.20,37432,1935,2100
40015,219.556072000,192.168.2.20,192.168.2.20,1935,37432,72
40016,219.576147000,192.168.2.99,192.168.2.20,56806,1935,72
40017,219.576263000,192.168.2.20,192.168.2.99,1935,56806,1520
40018,219.588867000,192.168.2.20,192.168.2.20,37432,1935,80
40019,219.588976000,192.168.2.20,192.168.2.20,1935,37432,72
40020,219.589020000,192.168.2.20,192.168.2.20,37432,1935,12725
40021,219.589083000,192.168.2.20,192.168.2.20,1935,37432,72
40022,219.589121000,192.168.2.20,192.168.2.20,37432,1935,12365
40023,219.589160000,192.168.2.20,192.168.2.20,1935,37432,72
40024,219.615340000,192.168.2.99,192.168.2.20,56806,1935,72
40025,219.615450000,192.168.2.20,192.168.2.99,1935,56806,1520
40026,219.615463000,192.168.2.20,192.168.2.99,1935,56806,1520
40027,219.622694000,192.168.2.20,192.168.2.20,37432,1935,80
40028,219.622794000,192.168.2.20,192.168.2.20,1935,37432,72
40029,219.622832000,192.168.2.20,192.168.2.20,37432,1935,2078
40030,219.622877000,192.168.2.20,192.168.2.20,1935,37432,72
40031,219.655830000,192.168.2.20,192.168.2.20,37432,1935,80
40032,219.655945000,192.168.2.20,192.168.2.20,1935,37432,72
40033,219.656003000,192.168.2.20,192.168.2.20,37432,1935,12737
40034,219.656076000,192.168.2.20,192.168.2.20,1935,37432,72
40035,219.656126000,192.168.2.20,192.168.2.20,37432,1935,19130
40036,219.656188000,192.168.2.20,192.168.2.20,1935,37432,72
40037,219.676995000,192.168.3.99,192.168.3.20,1935,56806,1520
40038,219.677122000,192.168.3.20,192.168.3.99,56806,1935,84
40039,219.689131000,192.168.2.20,192.168.2.20,37432,1935,80
40040,219.689260000,192.168.2.20,192.168.2.20,1935,37432,72
40041,219.689335000,192.168.2.20,192.168.2.20,37432,1935,4554
40042,219.689430000,192.168.2.20,192.168.2.20,1935,37432,72
40043,219.716187000,192.168.3.99,192.168.3.20,1935,56806,1520
40044,219.716318000,192.168.3.20,192.168.3.99,56806,1935,84
40045,219.716985000,192.168.3.99,192.168.3.20,1935,56806,1520
40046,219.717046000,192.168.3.20,192.168.3.99,56806,1935,84
40047,219.722467000,192.168.2.20,192.168.2.20,37432,1935,80
40048,219.722609000,192.168.2.20,192.168.2.20,1935,37432,72
40049,219.722671000,192.168.2.20,192.168.2.20,37432,1935,3513
40050,219.722738000,192.168.2.20,192.168.2.20,1935,37432,72
40051,219.755290000,192.168.2.20,192.168.2.20,37432,1935,80
40052,219.755426000,192.168.2.20,192.168.2.20,1935,37432,72
40053,219.755491000,192.168.2.20,192.168.2.20,37432,1935,2586
40054,219.755557000,192.168.2.20,192.168.2.20,1935,37432,72
40055,219.778572000,192.168.2.99,192.168.2.20,56806,1935,84
40056,219.778651000,192.168.2.20,192.168.2.99,1935,56806,1520
40057,219.788559000,192.168.2.20,192.168.2.20,37432,1935,80
40058,219.788651000,192.168.2.20,192.168.2.20,1935,37432,72
40059,219.788700000,192.168.2.20,192.168.2.20,37432,1935,25027
40060,219.788774000,192.168.2.20,192.168.2.20,1935,37432,72
40061,219.788810000,192.168.2.20,192.168.2.20,37432,1935,9808
40062,219.788863000,192.168.2.20,192.168.2.20,1935,37432,72
40063,219.817520000,192.168.2.99,192.168.2.20,56806,1935,84
40064,219.817656000,192.168.2.20,192.168.2.99,1935,56806,1520
40065,219.818454000,192.168.2.99,192.168.2.20,56806,1935,84
40066,219.818502000,192.168.2.20,192.168.2.99,1935,56806,1520
40067,219.822448000,192.168.2.20,192.168.2.20,37432,1935,80
40068,219.822561000,192.168.2.20,192.168.2.20,1935,37432,72
40069,219.822600000,192.168.2.20,192.168.2.20,37432,1935,6584
40070,219.822657000,192.168.2.20,192.168.2.20,1935,37432,72
40071,219.855475000,192.168.2.20,192.168.2.20,37432,1935,80
40072,219.855578000,192.168.2.20,192.168.2.20,1935,37432,72
40073,219.855610000,192.168.2.20,192.168.2.20,37432,1935,2436
40074,219.855644000,192.168.2.20,192.168.2.20,1935,37432,72
40075,219.889013000,192.168.2.20,192.168.2.20,37432,1935,80
40076,219.889162000,192.168.2.20,192.168.2.20,1935,37432,72
40077,219.889240000,192.168.2.20,192.168.2.20,37432,1935,3083
40078,219.889322000,192.168.2.20,192.168.2.20,1935,37432,72
40079,219.919220000,192.168.3.99,192.168.3.20,1935,56806,1520
40080,219.919853000,192.168.3.99,192.168.3.20,1935,56806,1520
40081,219.920454000,192.168.3.20,192.168.3.99,56806,1935,84
40082,219.922291000,192.168.2.20,192.168.2.20,37432,1935,80
40083,219.922367000,192.168.2.20,192.168.2.20,1935,37432,72
40084,219.922411000,192.168.2.20,192.168.2.20,37432,1935,17247
40085,219.922472000,192.168.2.20,192.168.2.20,1935,37432,72
40086,219.922504000,192.168.2.20,192.168.2.20,37432,1935,12013
40087,219.922538000,192.168.2.20,192.168.2.20,1935,37432,72
40088,219.955486000,192.168.2.20,192.168.2.20,37432,1935,80
40089,219.955571000,192.168.2.20,192.168.2.20,1935,37432,72
40090,219.955601000,192.168.2.20,192.168.2.20,37432,1935,3823
40091,219.955634000,192.168.2.20,192.168.2.20,1935,37432,72
40092,219.989400000,192.168.2.20,192.168.2.20,37432,1935,73
40093,219.989477000,192.168.2.20,192.168.2.20,1935,37432,72
40094,219.989507000,192.168.2.20,192.168.2.20,37432,1935,3214
40095,219.989542000,192.168.2.20,192.168.2.20,1935,37432,72
40096,220.022462000,192.168.2.20,192.168.2.20,37432,1935,80
40097,220.022565000,192.168.2.20,192.168.2.20,1935,37432,72
40098,220.022609000,192.168.2.20,192.168.2.20,37432,1935,2044
40099,220.022649000,192.168.2.20,192.168.2.20,1935,37432,72
40100,220.055596000,192.168.2.20,192.168.2.20,37432,1935,80
40101,220.055698000,192.168.2.20,192.168.2.20,1935,37432,72
40102,220.055741000,192.168.2.20,192.168.2.20,37432,1935,8660
40103,220.055798000,192.168.2.20,192.168.2.20,1935,37432,72
40104,220.055860000,192.168.2.20,192.168.2.20,37432,1935,20346
40105,220.055919000,192.168.2.20,192.168.2.20,1935,37432,72
40106,220.088946000,192.168.2.20,192.168.2.20,37432,1935,80
40107,220.089047000,192.168.2.20,192.168.2.20,1935,37432,72
40108,220.089093000,192.168.2.20,192.168.2.20,37432,1935,4814
40109,220.089146000,192.168.2.20,192.168.2.20,1935,37432,72
40110,220.122490000,192.168.2.20,192.168.2.20,37432,1935,80
40111,220.122584000,192.168.2.20,192.168.2.20,1935,37432,72
40112,220.122617000,192.168.2.20,192.168.2.20,37432,1935,3519
40113,220.122655000,192.168.2.20,192.168.2.20,1935,37432,72
40114,220.155760000,192.168.2.20,192.168.2.20,37432,1935,80
40115,220.155870000,192.168.2.20,192.168.2.20,1935,37432,72
40116,220.155905000,192.168.2.20,192.168.2.20,37432,1935,2784
40117,220.155949000,192.168.2.20,192.168.2.20,1935,37432,72
40118,220.188871000,192.168.2.20,192.168.2.20,37432,1935,80
40119,220.188959000,192.168.2.20,192.168.2.20,1935,37432,72
40120,220.189007000,192.168.2.20,192.168.2.20,37432,1935,31173
40121,220.189066000,192.168.2.20,192.168.2.20,1935,37432,72
40122,220.222097000,192.168.2.20,192.168.2.20,37432,1935,80
40123,220.222176000,192.168.2.20,192.168.2.20,1935,37432,72
40124,220.222208000,192.168.2.20,192.168.2.20,37432,1935,3350
40125,220.222242000,192.168.2.20,192.168.2.20,1935,37432,72
40126,220.255582000,192.168.2.20,192.168.2.20,37432,1935,80
40127,220.255669000,192.168.2.20,192.168.2.20,1935,37432,72
40128,220.255707000,192.168.2.20,192.168.2.20,37432,1935,2812
40129,220.255748000,192.168.2.20,192.168.2.20,1935,37432,72
40130,220.289252000,192.168.2.20,192.168.2.20,37432,1935,80
40131,220.289351000,192.168.2.20,192.168.2.20,1935,37432,72
40132,220.289398000,192.168.2.20,192.168.2.20,37432,1935,12718
40133,220.289459000,192.168.2.20,192.168.2.20,1935,37432,72
40134,220.289505000,192.168.2.20,192.168.2.20,37432,1935,15264
40135,220.289554000,192.168.2.20,192.168.2.20,1935,37432,72
40136,220.322777000,192.168.2.20,192.168.2.20,37432,1935,73
40137,220.322905000,192.168.2.20,192.168.2.20,1935,37432,72
40138,220.322942000,192.168.2.20,192.168.2.20,37432,1935,3568
40139,220.322984000,192.168.2.20,192.168.2.20,1935,37432,72
40140,220.356060000,192.168.2.20,192.168.2.20,37432,1935,80
40141,220.356162000,192.168.2.20,192.168.2.20,1935,37432,72
40142,220.356209000,192.168.2.20,192.168.2.20,37432,1935,2622
40143,220.356249000,192.168.2.20,192.168.2.20,1935,37432,72
40144,220.388951000,192.168.2.20,192.168.2.20,37432,1935,80
40145,220.389046000,192.168.2.20,192.168.2.20,1935,37432,72
40146,220.389088000,192.168.2.20,192.168.2.20,37432,1935,9101
40147,220.389146000,192.168.2.20,192.168.2.20,1935,37432,72
40148,220.389194000,192.168.2.20,192.168.2.20,37432,1935,12857
40149,220.389245000,192.168.2.20,192.168.2.20,1935,37432,72
40150,220.389868000,192.168.2.20,192.168.2.99,1935,56806,1520
40151,220.422280000,192.168.2.20,192.168.2.20,37432,1935,80
40152,220.422403000,192.168.2.20,192.168.2.20,1935,37432,72
40153,220.422436000,192.168.2.20,192.168.2.20,37432,1935,3035
40154,220.422469000,192.168.2.20,192.168.2.20,1935,37432,72
40155,220.456098000,192.168.2.20,192.168.2.20,37432,1935,80
40156,220.456223000,192.168.2.20,192.168.2.20,1935,37432,72
40157,220.456286000,192.168.2.20,192.168.2.20,37432,1935,3048
40158,220.456353000,192.168.2.20,192.168.2.20,1935,37432,72
40159,220.488906000,192.168.2.20,192.168.2.20,37432,1935,80
40160,220.489042000,192.168.2.20,192.168.2.20,1935,37432,72
40161,220.489128000,192.168.2.20,192.168.2.20,37432,1935,23889
40162,220.489249000,192.168.2.20,192.168.2.20,1935,37432,72
40163,220.490637000,192.168.3.99,192.168.3.20,1935,56806,1520
40164,220.490694000,192.168.3.20,192.168.3.99,56806,1935,72
40165,220.522260000,192.168.2.20,192.168.2.20,37432,1935,80
40166,220.522389000,192.168.2.20,192.168.2.20,1935,37432,72
40167,220.522453000,192.168.2.20,192.168.2.20,37432,1935,4152
40168,220.522520000,192.168.2.20,192.168.2.20,1935,37432,72
40169,220.556203000,192.168.2.20,192.168.2.20,37432,1935,80
40170,220.556334000,192.168.2.20,192.168.2.20,1935,37432,72
40171,220.556396000,192.168.2.20,192.168.2.20,37432,1935,3840
40172,220.556461000,192.168.2.20,192.168.2.20,1935,37432,72
40173,220.589097000,192.168.2.20,192.168.2.20,37432,1935,80
40174,220.589240000,192.168.2.20,192.168.2.20,1935,37432,72
40175,220.589320000,192.168.2.20,192.168.2.20,37432,1935,20964
40176,220.589428000,192.168.2.20,192.168.2.20,1935,37432,72
40177,220.589490000,192.168.2.20,192.168.2.20,37432,1935,11570
40178,220.589558000,192.168.2.20,192.168.2.20,1935,37432,72
40179,220.591478000,192.168.2.99,192.168.2.20,56806,1935,72
40180,220.591603000,192.168.2.20,192.168.2.99,1935,56806,1520
40181,220.591623000,192.168.2.20,192.168.2.99,1935,56806,1520
40182,220.591637000,192.168.2.20,192.168.2.99,1935,56806,1520
40183,220.622235000,192.168.2.20,192.168.2.20,37432,1935,80
40184,220.622320000,192.168.2.20,192.168.2.20,1935,37432,72
40185,220.622353000,192.168.2.20,192.168.2.20,37432,1935,4923
40186,220.622398000,192.168.2.20,192.168.2.20,1935,37432,72
40187,220.655816000,192.168.2.20,192.168.2.20,37432,1935,80
40188,220.655966000,192.168.2.20,192.168.2.20,1935,37432,72
40189,220.656070000,192.168.2.20,192.168.2.20,37432,1935,33219
40190,220.656168000,192.168.2.20,192.168.2.20,1935,37432,72
40191,220.656201000,192.168.2.20,192.168.2.20,37432,1935,2144
40192,220.656234000,192.168.2.20,192.168.2.20,1935,37432,72
40193,220.688853000,192.168.2.20,192.168.2.20,37432,1935,80
40194,220.688978000,192.168.2.20,192.168.2.20,1935,37432,72
40195,220.689066000,192.168.2.20,192.168.2.20,37432,1935,17809
40196,220.689187000,192.168.2.20,192.168.2.20,1935,37432,72
40197,220.692404000,192.168.3.99,192.168.3.20,1935,56806,1520
40198,220.693750000,192.168.3.99,192.168.3.20,1935,56806,1520
40199,220.693821000,192.168.3.20,192.168.3.99,56806,1935,72
40200,220.694339000,192.168.3.99,192.168.3.20,1935,56806,1520
40201,220.722643000,192.168.2.20,192.168.2.20,37432,1935,80
40202,220.722732000,192.168.2.20,192.168.2.20,1935,37432,72
40203,220.722770000,192.168.2.20,192.168.2.20,37432,1935,6287
40204,220.722818000,192.168.2.20,192.168.2.20,1935,37432,72
40205,220.741870000,192.168.3.20,192.168.3.99,56806,1935,72
40206,220.755742000,192.168.2.20,192.168.2.20,37432,1935,80
40207,220.755876000,192.168.2.20,192.168.2.20,1935,37432,72
40208,220.755943000,192.168.2.20,192.168.2.20,37432,1935,6768
40209,220.756031000,192.168.2.20,192.168.2.20,1935,37432,72
40210,220.789003000,192.168.2.20,192.168.2.20,37432,1935,80
40211,220.789097000,192.168.2.20,192.168.2.20,1935,37432,72
40212,220.789134000,192.168.2.20,192.168.2.20,37432,1935,427
40213,220.789175000,192.168.2.20,192.168.2.20,1935,37432,72
40214,220.789218000,192.168.2.20,192.168.2.20,37432,1935,28758
40215,220.789285000,192.168.2.20,192.168.2.20,1935,37432,72
40216,220.789359000,192.168.2.20,192.168.2.20,37432,1935,57430
40217,220.789569000,192.168.2.20,192.168.2.20,37432,1935,65555
40218,220.789664000,192.168.2.20,192.168.2.20,1935,37432,72
40219,220.789700000,192.168.2.20,192.168.2.20,37432,1935,4886
40220,220.789800000,192.168.2.20,192.168.2.20,1935,37432,72
40221,220.794746000,192.168.2.99,192.168.2.20,56806,1935,72
40222,220.794875000,192.168.2.20,192.168.2.99,1935,56806,1520
40223,220.794899000,192.168.2.20,192.168.2.99,1935,56806,1520
40224,220.821906000,192.168.2.20,192.168.2.20,37432,1935,80
40225,220.822047000,192.168.2.20,192.168.2.20,1935,37432,72
40226,220.822113000,192.168.2.20,192.168.2.20,37432,1935,23097
40227,220.822188000,192.168.2.20,192.168.2.20,1935,37432,72
40228,220.843064000,192.168.2.99,192.168.2.20,56806,1935,72
40229,220.843187000,192.168.2.20,192.168.2.99,1935,56806,1520
40230,220.855585000,192.168.2.20,192.168.2.20,37432,1935,80
40231,220.855876000,192.168.2.20,192.168.2.20,1935,37432,72
40232,220.855958000,192.168.2.20,192.168.2.20,37432,1935,6441
40233,220.856072000,192.168.2.20,192.168.2.20,1935,37432,72
40234,220.889019000,192.168.2.20,192.168.2.20,37432,1935,80
40235,220.889165000,192.168.2.20,192.168.2.20,1935,37432,72
40236,220.889228000,192.168.2.20,192.168.2.20,37432,1935,3897
40237,220.889297000,192.168.2.20,192.168.2.20,1935,37432,72
40238,220.896780000,192.168.3.99,192.168.3.20,1935,56806,1520
40239,220.896913000,192.168.3.20,192.168.3.99,56806,1935,84
40240,220.922827000,192.168.2.20,192.168.2.20,37432,1935,76
40241,220.922920000,192.168.2.20,192.168.2.20,1935,37432,72
40242,220.922964000,192.168.2.20,192.168.2.20,37432,1935,25455
40243,220.923037000,192.168.2.20,192.168.2.20,1935,37432,72
40244,220.943922000,192.168.3.99,192.168.3.20,1935,56806,1520
40245,220.943992000,192.168.3.20,192.168.3.99,56806,1935,84
40246,220.955759000,192.168.2.20,192.168.2.20,37432,1935,80
40247,220.955866000,192.168.2.20,192.168.2.20,1935,37432,72
40248,220.955902000,192.168.2.20,192.168.2.20,37432,1935,4191
40249,220.955954000,192.168.2.20,192.168.2.20,1935,37432,72
40250,220.989045000,192.168.2.20,192.168.2.20,37432,1935,80
40251,220.989194000,192.168.2.20,192.168.2.20,1935,37432,72
40252,220.989271000,192.168.2.20,192.168.2.20,37432,1935,4586
40253,220.989368000,192.168.2.20,192.168.2.20,1935,37432,72
40254,220.997778000,192.168.2.99,192.168.2.20,56806,1935,84
40255,220.997902000,192.168.2.20,192.168.2.99,1935,56806,1520
40256,221.021902000,192.168.2.20,192.168.2.20,37432,1935,80
40257,221.021991000,192.168.2.20,192.168.2.20,1935,37432,72
40258,221.022036000,192.168.2.20,192.168.2.20,37432,1935,25042
40259,221.022098000,192.168.2.20,192.168.2.20,1935,37432,72
40260,221.022123000,192.168.2.20,192.168.2.20,37432,1935,1726
40261,221.022150000,192.168.2.20,192.168.2.20,1935,37432,72
40262,221.044688000,192.168.2.99,192.168.2.20,56806,1935,84
40263,221.044798000,192.168.2.20,192.168.2.99,1935,56806,1520
40264,221.048878000,192.168.2.20,192.168.2.99,1935,56806,1520
40265,221.055187000,192.168.2.20,192.168.2.20,37432,1935,80
40266,221.055341000,192.168.2.20,192.168.2.20,1935,37432,72
40267,221.055414000,192.168.2.20,192.168.2.20,37432,1935,5585
40268,221.055509000,192.168.2.20,192.168.2.20,1935,37432,72
40269,221.088977000,192.168.2.20,192.168.2.20,37432,1935,80
40270,221.089068000,192.168.2.20,192.168.2.20,1935,37432,72
40271,221.089100000,192.168.2.20,192.168.2.20,37432,1935,4731
40272,221.089145000,192.168.2.20,192.168.2.20,1935,37432,72
40273,221.122379000,192.168.2.20,192.168.2.20,37432,1935,80
40274,221.122470000,192.168.2.20,192.168.2.20,1935,37432,72
40275,221.122520000,192.168.2.20,192.168.2.20,37432,1935,25014
40276,221.122590000,192.168.2.20,192.168.2.20,1935,37432,72
40277,221.122621000,192.168.2.20,192.168.2.20,37432,1935,1439
40278,221.122653000,192.168.2.20,192.168.2.20,1935,37432,72
40279,221.145487000,192.168.3.99,192.168.3.20,1935,56806,1520
40280,221.145595000,192.168.3.20,192.168.3.99,56806,1935,92
40281,221.149648000,192.168.3.99,192.168.3.20,1935,56806,1520
40282,221.149771000,192.168.3.20,192.168.3.99,56806,1935,84
40283,221.155303000,192.168.2.20,192.168.2.20,37432,1935,80
40284,221.155407000,192.168.2.20,192.168.2.20,1935,37432,72
40285,221.155443000,192.168.2.20,192.168.2.20,37432,1935,5286
40286,221.155494000,192.168.2.20,192.168.2.20,1935,37432,72
40287,221.189075000,192.168.2.20,192.168.2.20,37432,1935,80
40288,221.189196000,192.168.2.20,192.168.2.20,1935,37432,72
40289,221.189255000,192.168.2.20,192.168.2.20,37432,1935,8634
40290,221.189329000,192.168.2.20,192.168.2.20,1935,37432,72
40291,221.189387000,192.168.2.20,192.168.2.20,37432,1935,20557
40292,221.189462000,192.168.2.20,192.168.2.20,1935,37432,72
40293,221.189514000,192.168.2.20,192.168.2.20,37432,1935,3800
40294,221.189554000,192.168.2.20,192.168.2.20,1935,37432,72
40295,221.222306000,192.168.2.20,192.168.2.20,37432,1935,80
40296,221.222408000,192.168.2.20,192.168.2.20,1935,37432,72
40297,221.222454000,192.168.2.20,192.168.2.20,37432,1935,7545
40298,221.222509000,192.168.2.20,192.168.2.20,1935,37432,72
40299,221.250687000,192.168.2.99,192.168.2.20,56806,1935,84
40300,221.250808000,192.168.2.20,192.168.2.99,1935,56806,1520
40301,221.250834000,192.168.2.20,192.168.2.99,1935,56806,1520
40302,221.255909000,192.168.2.20,192.168.2.20,37432,1935,80
40303,221.256039000,192.168.2.20,192.168.2.20,1935,37432,72
40304,221.256105000,192.168.2.20,192.168.2.20,37432,1935,7177
40305,221.256190000,192.168.2.20,192.168.2.20,1935,37432,72
40306,221.288955000,192.168.2.20,192.168.2.20,37432,1935,80
40307,221.289113000,192.168.2.20,192.168.2.20,1935,37432,72
40308,221.289219000,192.168.2.20,192.168.2.20,37432,1935,17159
40309,221.289337000,192.168.2.20,192.168.2.20,1935,37432,72
40310,221.289375000,192.168.2.20,192.168.2.20,37432,1935,19549
40311,221.289416000,192.168.2.20,192.168.2.20,1935,37432,72
40312,221.321874000,192.168.2.20,192.168.2.20,37432,1935,80
40313,221.322010000,192.168.2.20,192.168.2.20,1935,37432,72
40314,221.322075000,192.168.2.20,192.168.2.20,37432,1935,6349
40315,221.322160000,192.168.2.20,192.168.2.20,1935,37432,72
40316,221.351590000,192.168.3.99,192.168.3.20,1935,56806,1520
40317,221.351703000,192.168.3.20,192.168.3.99,56806,1935,72
40318,221.352620000,192.168.3.99,192.168.3.20,1935,56806,1520
40319,221.355405000,192.168.2.20,192.168.2.20,37432,1935,80
40320,221.355519000,192.168.2.20,192.168.2.20,1935,37432,72
40321,221.355552000,192.168.2.20,192.168.2.20,37432,1935,4555
40322,221.355597000,192.168.2.20,192.168.2.20,1935,37432,72
40323,221.355632000,192.168.2.20,192.168.2.20,37432,1935,24654
40324,221.355673000,192.168.2.20,192.168.2.20,1935,37432,72
40325,221.355706000,192.168.2.20,192.168.2.20,37432,1935,13964
40326,221.355745000,192.168.2.20,192.168.2.20,1935,37432,72
40327,221.389390000,192.168.2.20,192.168.2.20,37432,1935,80
40328,221.389538000,192.168.2.20,192.168.2.20,1935,37432,72
40329,221.389578000,192.168.2.20,192.168.2.20,37432,1935,13181
