frame.number,frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len
1285,12.637766000,192.168.2.20,192.168.2.20,47056,1935,16459
1286,12.637905000,192.168.2.20,192.168.2.20,1935,47056,72
1287,12.637985000,192.168.2.20,192.168.2.20,47056,1935,20269
1288,12.638078000,192.168.2.20,192.168.2.20,1935,47056,72
1289,12.661647000,192.168.3.99,192.168.3.20,1935,51566,1520
1290,12.661755000,192.168.3.20,192.168.3.99,51566,1935,72
1291,12.677506000,192.168.2.20,192.168.2.20,47056,1935,80
1292,12.677638000,192.168.2.20,192.168.2.20,1935,47056,72
1293,12.677718000,192.168.2.20,192.168.2.20,47056,1935,12377
1294,12.677812000,192.168.2.20,192.168.2.20,1935,47056,72
1295,12.714749000,192.168.3.99,192.168.3.20,1935,51566,1520
1296,12.717226000,192.168.2.20,192.168.2.20,47056,1935,80
1297,12.717330000,192.168.2.20,192.168.2.20,1935,47056,72
1298,12.717376000,192.168.2.20,192.168.2.20,47056,1935,13975
1299,12.717434000,192.168.2.20,192.168.2.20,1935,47056,72
1300,12.757523000,192.168.2.20,192.168.2.20,47056,1935,80
1301,12.757622000,192.168.2.20,192.168.2.20,1935,47056,72
1302,12.757665000,192.168.2.20,192.168.2.20,47056,1935,13150
1303,12.757738000,192.168.2.20,192.168.2.20,1935,47056,72
1304,12.757770000,192.168.2.20,192.168.2.20,47056,1935,24205
1305,12.757807000,192.168.2.20,192.168.2.20,1935,47056,72
1306,12.762858000,192.168.2.99,192.168.2.20,51566,1935,72
1307,12.762998000,192.168.2.20,192.168.2.99,1935,51566,1520
1308,12.797706000,192.168.2.20,192.168.2.20,47056,1935,80
1309,12.797810000,192.168.2.20,192.168.2.20,1935,47056,72
1310,12.797849000,192.168.2.20,192.168.2.20,47056,1935,9067
1311,12.797916000,192.168.2.20,192.168.2.20,1935,47056,72
1312,12.797947000,192.168.2.20,192.168.2.20,47056,1935,5576
1313,12.797984000,192.168.2.20,192.168.2.20,1935,47056,72
1314,12.810712000,192.168.3.20,192.168.3.99,51566,1935,72
1315,12.837365000,192.168.2.20,192.168.2.20,47056,1935,80
1316,12.837500000,192.168.2.20,192.168.2.20,1935,47056,72
1317,12.837543000,192.168.2.20,192.168.2.20,47056,1935,13791
1318,12.837604000,192.168.2.20,192.168.2.20,1935,47056,72
1319,12.863745000,192.168.3.99,192.168.3.20,1935,51566,1520
1320,12.877916000,192.168.2.20,192.168.2.20,47056,1935,80
1321,12.878014000,192.168.2.20,192.168.2.20,1935,47056,72
1322,12.878071000,192.168.2.20,192.168.2.20,47056,1935,13089
1323,12.878181000,192.168.2.20,192.168.2.20,1935,47056,72
1324,12.878220000,192.168.2.20,192.168.2.20,47056,1935,23097
1325,12.878270000,192.168.2.20,192.168.2.20,1935,47056,72
1326,12.912525000,192.168.2.99,192.168.2.20,51566,1935,72
1327,12.912652000,192.168.2.20,192.168.2.99,1935,51566,1520
1328,12.912686000,192.168.2.20,192.168.2.99,1935,51566,1520
1329,12.917297000,192.168.2.20,192.168.2.20,47056,1935,80
1330,12.917437000,192.168.2.20,192.168.2.20,1935,47056,72
1331,12.917503000,192.168.2.20,192.168.2.20,47056,1935,13340
1332,12.917593000,192.168.2.20,192.168.2.20,1935,47056,72
1333,12.957640000,192.168.2.20,192.168.2.20,47056,1935,80
1334,12.957785000,192.168.2.20,192.168.2.20,1935,47056,72
1335,12.957856000,192.168.2.20,192.168.2.20,47056,1935,14515
1336,12.957949000,192.168.2.20,192.168.2.20,1935,47056,72
1337,12.997472000,192.168.2.20,192.168.2.20,47056,1935,80
1338,12.997597000,192.168.2.20,192.168.2.20,1935,47056,72
1339,12.997674000,192.168.2.20,192.168.2.20,47056,1935,16816
1340,12.997801000,192.168.2.20,192.168.2.20,1935,47056,72
1341,12.997865000,192.168.2.20,192.168.2.20,47056,1935,16678
1342,12.997940000,192.168.2.20,192.168.2.20,1935,47056,72
1343,13.013442000,192.168.3.99,192.168.3.20,1935,51566,1520
1344,13.013615000,192.168.3.20,192.168.3.99,51566,1935,72
1345,13.014149000,192.168.3.99,192.168.3.20,1935,51566,1520
1346,13.037265000,192.168.2.20,192.168.2.20,47056,1935,80
1347,13.037353000,192.168.2.20,192.168.2.20,1935,47056,72
1348,13.037424000,192.168.2.20,192.168.2.20,47056,1935,8981
1349,13.037502000,192.168.2.20,192.168.2.20,1935,47056,72
1350,13.037537000,192.168.2.20,192.168.2.20,47056,1935,2865
1351,13.037573000,192.168.2.20,192.168.2.20,1935,47056,72
1352,13.040715000,192.168.3.20,192.168.3.99,51566,1935,72
1353,13.076942000,192.168.2.20,192.168.2.20,47056,1935,80
1354,13.077080000,192.168.2.20,192.168.2.20,1935,47056,72
1355,13.077187000,192.168.2.20,192.168.2.20,47056,1935,36040
1356,13.077320000,192.168.2.20,192.168.2.20,1935,47056,72
1357,13.114793000,192.168.2.99,192.168.2.20,51566,1935,72
1358,13.114901000,192.168.2.20,192.168.2.99,1935,51566,1520
1359,13.114919000,192.168.2.20,192.168.2.99,1935,51566,1520
1360,13.117455000,192.168.2.20,192.168.2.20,47056,1935,80
1361,13.117535000,192.168.2.20,192.168.2.20,1935,47056,72
1362,13.117569000,192.168.2.20,192.168.2.20,47056,1935,13212
1363,13.117618000,192.168.2.20,192.168.2.20,1935,47056,72
1364,13.141896000,192.168.2.99,192.168.2.20,51566,1935,72
1365,13.142022000,192.168.2.20,192.168.2.99,1935,51566,1520
1366,13.142037000,192.168.2.20,192.168.2.99,1935,51566,1520
1367,13.156638000,192.168.2.20,192.168.2.20,47056,1935,80
1368,13.156726000,192.168.2.20,192.168.2.20,1935,47056,72
1369,13.156760000,192.168.2.20,192.168.2.20,47056,1935,13794
1370,13.156809000,192.168.2.20,192.168.2.20,1935,47056,72
1371,13.197639000,192.168.2.20,192.168.2.20,47056,1935,80
1372,13.197820000,192.168.2.20,192.168.2.20,1935,47056,72
1373,13.197923000,192.168.2.20,192.168.2.20,47056,1935,13193
1374,13.198068000,192.168.2.20,192.168.2.20,1935,47056,72
1375,13.198164000,192.168.2.20,192.168.2.20,47056,1935,22805
1376,13.198267000,192.168.2.20,192.168.2.20,1935,47056,72
1377,13.215673000,192.168.3.99,192.168.3.20,1935,51566,1520
1378,13.216238000,192.168.3.99,192.168.3.20,1935,51566,1520
1379,13.216305000,192.168.3.20,192.168.3.99,51566,1935,72
1380,13.236981000,192.168.2.20,192.168.2.20,47056,1935,80
1381,13.237099000,192.168.2.20,192.168.2.20,1935,47056,72
1382,13.237162000,192.168.2.20,192.168.2.20,47056,1935,12903
1383,13.237246000,192.168.2.20,192.168.2.20,1935,47056,72
1384,13.242745000,192.168.3.99,192.168.3.20,1935,51566,1520
1385,13.243535000,192.168.3.99,192.168.3.20,1935,51566,1520
1386,13.243610000,192.168.3.20,192.168.3.99,51566,1935,72
1387,13.277377000,192.168.2.20,192.168.2.20,47056,1935,80
1388,13.277503000,192.168.2.20,192.168.2.20,1935,47056,72
1389,13.277574000,192.168.2.20,192.168.2.20,47056,1935,13615
1390,13.277684000,192.168.2.20,192.168.2.20,1935,47056,72
1391,13.317253000,192.168.2.99,192.168.2.20,51566,1935,72
1392,13.317399000,192.168.2.20,192.168.2.99,1935,51566,1520
1393,13.317412000,192.168.2.20,192.168.2.99,1935,51566,1520
1394,13.317952000,192.168.2.20,192.168.2.20,47056,1935,80
1395,13.318136000,192.168.2.20,192.168.2.20,1935,47056,72
1396,13.318187000,192.168.2.20,192.168.2.20,47056,1935,35404
1397,13.318259000,192.168.2.20,192.168.2.20,1935,47056,72
1398,13.344778000,192.168.2.99,192.168.2.20,51566,1935,72
1399,13.344906000,192.168.2.20,192.168.2.99,1935,51566,1520
1400,13.344919000,192.168.2.20,192.168.2.99,1935,51566,1520
1401,13.357315000,192.168.2.20,192.168.2.20,47056,1935,80
1402,13.357435000,192.168.2.20,192.168.2.20,1935,47056,72
1403,13.357499000,192.168.2.20,192.168.2.20,47056,1935,12261
1404,13.357584000,192.168.2.20,192.168.2.20,1935,47056,72
1405,13.397487000,192.168.2.20,192.168.2.20,47056,1935,80
1406,13.397564000,192.168.2.20,192.168.2.20,1935,47056,72
1407,13.397609000,192.168.2.20,192.168.2.20,47056,1935,13041
1408,13.397668000,192.168.2.20,192.168.2.20,1935,47056,72
1409,13.418133000,192.168.3.99,192.168.3.20,1935,51566,1520
1410,13.419073000,192.168.3.99,192.168.3.20,1935,51566,1520
1411,13.419163000,192.168.3.20,192.168.3.99,51566,1935,72
1412,13.437036000,192.168.2.20,192.168.2.20,47056,1935,80
1413,13.437126000,192.168.2.20,192.168.2.20,1935,47056,72
1414,13.437176000,192.168.2.20,192.168.2.20,47056,1935,8648
1415,13.437230000,192.168.2.20,192.168.2.20,1935,47056,72
1416,13.437269000,192.168.2.20,192.168.2.20,47056,1935,28007
1417,13.437315000,192.168.2.20,192.168.2.20,1935,47056,72
1418,13.445611000,192.168.3.99,192.168.3.20,1935,51566,1520
1419,13.446407000,192.168.3.99,192.168.3.20,1935,51566,1520
1420,13.446488000,192.168.3.20,192.168.3.99,51566,1935,72
1421,13.477476000,192.168.2.20,192.168.2.20,47056,1935,80
1422,13.477605000,192.168.2.20,192.168.2.20,1935,47056,72
1423,13.477668000,192.168.2.20,192.168.2.20,47056,1935,14379
1424,13.477777000,192.168.2.20,192.168.2.20,1935,47056,72
1425,13.517467000,192.168.2.20,192.168.2.20,47056,1935,80
1426,13.517592000,192.168.2.20,192.168.2.20,1935,47056,72
1427,13.517671000,192.168.2.20,192.168.2.20,47056,1935,15248
1428,13.517794000,192.168.2.20,192.168.2.20,1935,47056,72
1429,13.520106000,192.168.2.99,192.168.2.20,51566,1935,72
1430,13.520219000,192.168.2.20,192.168.2.99,1935,51566,1520
1431,13.520238000,192.168.2.20,192.168.2.99,1935,51566,1520
1432,13.557578000,192.168.2.20,192.168.2.20,47056,1935,80
1433,13.557675000,192.168.2.20,192.168.2.20,1935,47056,72
1434,13.557731000,192.168.2.20,192.168.2.20,47056,1935,17206
1435,13.557795000,192.168.2.20,192.168.2.20,1935,47056,72
1436,13.557843000,192.168.2.20,192.168.2.20,47056,1935,18501
1437,13.557892000,192.168.2.20,192.168.2.20,1935,47056,72
1438,13.597596000,192.168.2.20,192.168.2.20,47056,1935,80
1439,13.597683000,192.168.2.20,192.168.2.20,1935,47056,72
1440,13.597725000,192.168.2.20,192.168.2.20,47056,1935,12530
1441,13.597774000,192.168.2.20,192.168.2.20,1935,47056,72
1442,13.620967000,192.168.3.99,192.168.3.20,1935,51566,1520
1443,13.622037000,192.168.3.99,192.168.3.20,1935,51566,1520
1444,13.632251000,192.168.3.20,192.168.3.99,51566,1935,72
1445,13.637534000,192.168.2.20,192.168.2.20,47056,1935,80
1446,13.637637000,192.168.2.20,192.168.2.20,1935,47056,72
1447,13.637718000,192.168.2.20,192.168.2.20,47056,1935,4915
1448,13.637792000,192.168.2.20,192.168.2.20,1935,47056,72
1449,13.637822000,192.168.2.20,192.168.2.20,47056,1935,8537
1450,13.637854000,192.168.2.20,192.168.2.20,1935,47056,72
1451,13.677734000,192.168.2.20,192.168.2.20,47056,1935,80
1452,13.677821000,192.168.2.20,192.168.2.20,1935,47056,72
1453,13.677861000,192.168.2.20,192.168.2.20,47056,1935,13087
1454,13.677918000,192.168.2.20,192.168.2.20,1935,47056,72
1455,13.677952000,192.168.2.20,192.168.2.20,47056,1935,22810
1456,13.677990000,192.168.2.20,192.168.2.20,1935,47056,72
1457,13.720537000,192.168.2.20,192.168.2.20,47056,1935,80
1458,13.720685000,192.168.2.20,192.168.2.20,1935,47056,72
1459,13.720753000,192.168.2.20,192.168.2.20,47056,1935,13328
1460,13.720828000,192.168.2.20,192.168.2.20,1935,47056,72
1461,13.733340000,192.168.2.99,192.168.2.20,51566,1935,72
1462,13.733465000,192.168.2.20,192.168.2.99,1935,51566,1520
1463,13.733482000,192.168.2.20,192.168.2.99,1935,51566,1520
1464,13.733517000,192.168.2.20,192.168.2.99,1935,51566,1520
1465,13.733533000,192.168.2.20,192.168.2.99,1935,51566,1520
1466,13.757094000,192.168.2.20,192.168.2.20,47056,1935,80
1467,13.757163000,192.168.2.20,192.168.2.20,1935,47056,72
1468,13.757203000,192.168.2.20,192.168.2.20,47056,1935,457
1469,13.757231000,192.168.2.20,192.168.2.20,1935,47056,72
1470,13.757268000,192.168.2.20,192.168.2.20,47056,1935,80
1471,13.757316000,192.168.2.20,192.168.2.20,1935,47056,72
1472,13.757351000,192.168.2.20,192.168.2.20,47056,1935,14101
1473,13.757394000,192.168.2.20,192.168.2.20,1935,47056,72
1474,13.800426000,192.168.2.20,192.168.2.20,47056,1935,80
1475,13.800516000,192.168.2.20,192.168.2.20,1935,47056,72
1476,13.800553000,192.168.2.20,192.168.2.20,47056,1935,4919
1477,13.800609000,192.168.2.20,192.168.2.20,1935,47056,72
1478,13.800658000,192.168.2.20,192.168.2.20,47056,1935,29855
1479,13.800718000,192.168.2.20,192.168.2.20,1935,47056,72
1480,13.837188000,192.168.3.99,192.168.3.20,1935,51566,1520
1481,13.837372000,192.168.3.99,192.168.3.20,1935,51566,1520
1482,13.837411000,192.168.3.20,192.168.3.99,51566,1935,72
1483,13.837473000,192.168.3.99,192.168.3.20,1935,51566,1520
1484,13.837495000,192.168.3.20,192.168.3.99,51566,1935,84
1485,13.837981000,192.168.2.20,192.168.2.20,47056,1935,80
1486,13.838199000,192.168.2.20,192.168.2.20,1935,47056,72
1487,13.838240000,192.168.2.20,192.168.2.20,47056,1935,12999
1488,13.838298000,192.168.2.20,192.168.2.20,1935,47056,72
1489,13.880754000,192.168.2.20,192.168.2.20,47056,1935,80
1490,13.881164000,192.168.2.20,192.168.2.20,1935,47056,72
1491,13.881211000,192.168.2.20,192.168.2.20,47056,1935,12959
1492,13.881273000,192.168.2.20,192.168.2.20,1935,47056,72
1493,13.917769000,192.168.2.20,192.168.2.20,47056,1935,80
1494,13.917893000,192.168.2.20,192.168.2.20,1935,47056,72
1495,13.917927000,192.168.2.20,192.168.2.20,47056,1935,868
1496,13.917963000,192.168.2.20,192.168.2.20,1935,47056,72
1497,13.918053000,192.168.2.20,192.168.2.20,47056,1935,28758
1498,13.918148000,192.168.2.20,192.168.2.20,1935,47056,72
1499,13.918181000,192.168.2.20,192.168.2.20,47056,1935,7336
1500,13.918218000,192.168.2.20,192.168.2.20,1935,47056,72
1501,13.940380000,192.168.2.99,192.168.2.20,51566,1935,72
1502,13.940509000,192.168.2.20,192.168.2.99,1935,51566,1520
1503,13.940526000,192.168.2.20,192.168.2.99,1935,51566,1520
1504,13.941132000,192.168.2.99,192.168.2.20,51566,1935,84
1505,13.941184000,192.168.2.20,192.168.2.99,1935,51566,1520
1506,13.966026000,192.168.2.20,192.168.2.20,47056,1935,80
1507,13.966190000,192.168.2.20,192.168.2.20,1935,47056,72
1508,13.966238000,192.168.2.20,192.168.2.20,47056,1935,13060
1509,13.966306000,192.168.2.20,192.168.2.20,1935,47056,72
1510,13.994728000,192.168.2.20,192.168.2.99,1935,51566,1520
1511,13.998407000,192.168.2.20,192.168.2.20,47056,1935,80
1512,13.998518000,192.168.2.20,192.168.2.20,1935,47056,72
1513,13.998554000,192.168.2.20,192.168.2.20,47056,1935,14116
1514,13.998610000,192.168.2.20,192.168.2.20,1935,47056,72
1515,14.038364000,192.168.2.20,192.168.2.20,47056,1935,80
1516,14.038476000,192.168.2.20,192.168.2.20,1935,47056,72
1517,14.038517000,192.168.2.20,192.168.2.20,47056,1935,9018
1518,14.038586000,192.168.2.20,192.168.2.20,1935,47056,72
1519,14.038633000,192.168.2.20,192.168.2.20,47056,1935,25632
1520,14.038678000,192.168.2.20,192.168.2.20,1935,47056,72
1521,14.042855000,192.168.3.99,192.168.3.20,1935,51566,1520
1522,14.042980000,192.168.3.20,192.168.3.99,51566,1935,84
1523,14.043046000,192.168.3.99,192.168.3.20,1935,51566,1520
1524,14.043073000,192.168.3.20,192.168.3.99,51566,1935,84
1525,14.045608000,192.168.3.99,192.168.3.20,1935,51566,1520
1526,14.046827000,192.168.3.20,192.168.3.99,51566,1935,84
1527,14.078845000,192.168.2.20,192.168.2.20,47056,1935,80
1528,14.078984000,192.168.2.20,192.168.2.20,1935,47056,72
1529,14.079023000,192.168.2.20,192.168.2.20,47056,1935,12444
1530,14.079079000,192.168.2.20,192.168.2.20,1935,47056,72
1531,14.095515000,192.168.3.99,192.168.3.20,1935,51566,1520
1532,14.095626000,192.168.3.20,192.168.3.99,51566,1935,72
1533,14.118668000,192.168.2.20,192.168.2.20,47056,1935,80
1534,14.118759000,192.168.2.20,192.168.2.20,1935,47056,72
1535,14.119012000,192.168.2.20,192.168.2.20,47056,1935,455
1536,14.119051000,192.168.2.20,192.168.2.20,1935,47056,72
1537,14.119097000,192.168.2.20,192.168.2.20,47056,1935,80
1538,14.119285000,192.168.2.20,192.168.2.20,1935,47056,72
1539,14.119326000,192.168.2.20,192.168.2.20,47056,1935,12122
1540,14.119388000,192.168.2.20,192.168.2.20,1935,47056,72
1541,14.145535000,192.168.2.99,192.168.2.20,51566,1935,84
1542,14.149013000,192.168.2.99,192.168.2.20,51566,1935,84
1543,14.149120000,192.168.2.20,192.168.2.99,1935,51566,1520
1544,14.157278000,192.168.2.20,192.168.2.20,47056,1935,80
1545,14.157663000,192.168.2.20,192.168.2.20,1935,47056,72
1546,14.157718000,192.168.2.20,192.168.2.20,47056,1935,33522
1547,14.157791000,192.168.2.20,192.168.2.20,1935,47056,72
1548,14.197143000,192.168.2.99,192.168.2.20,51566,1935,72
1549,14.197269000,192.168.2.20,192.168.2.99,1935,51566,1520
1550,14.198314000,192.168.2.20,192.168.2.20,47056,1935,80
1551,14.198467000,192.168.2.20,192.168.2.20,1935,47056,72
1552,14.198506000,192.168.2.20,192.168.2.20,47056,1935,11950
1553,14.198563000,192.168.2.20,192.168.2.20,1935,47056,72
1554,14.240992000,192.168.2.20,192.168.2.20,47056,1935,80
1555,14.241071000,192.168.2.20,192.168.2.20,1935,47056,72
1556,14.241323000,192.168.2.20,192.168.2.20,47056,1935,468
1557,14.241538000,192.168.2.20,192.168.2.20,1935,47056,72
1558,14.241577000,192.168.2.20,192.168.2.20,47056,1935,13564
1559,14.241639000,192.168.2.20,192.168.2.20,1935,47056,72
1560,14.249807000,192.168.3.99,192.168.3.20,1935,51566,1520
1561,14.278006000,192.168.2.20,192.168.2.20,47056,1935,80
1562,14.278107000,192.168.2.20,192.168.2.20,1935,47056,72
1563,14.278147000,192.168.2.20,192.168.2.20,47056,1935,9033
1564,14.278204000,192.168.2.20,192.168.2.20,1935,47056,72
1565,14.278251000,192.168.2.20,192.168.2.20,47056,1935,24096
1566,14.278301000,192.168.2.20,192.168.2.20,1935,47056,72
1567,14.291717000,192.168.3.20,192.168.3.99,51566,1935,72
1568,14.298480000,192.168.3.99,192.168.3.20,1935,51566,1520
1569,14.318037000,192.168.2.20,192.168.2.20,47056,1935,80
1570,14.318169000,192.168.2.20,192.168.2.20,1935,47056,72
1571,14.318239000,192.168.2.20,192.168.2.20,47056,1935,12845
1572,14.318328000,192.168.2.20,192.168.2.20,1935,47056,72
1573,14.357678000,192.168.2.20,192.168.2.20,47056,1935,80
1574,14.357764000,192.168.2.20,192.168.2.20,1935,47056,72
1575,14.357798000,192.168.2.20,192.168.2.20,47056,1935,13611
1576,14.357866000,192.168.2.20,192.168.2.20,1935,47056,72
1577,14.392535000,192.168.2.99,192.168.2.20,51566,1935,72
1578,14.392637000,192.168.2.20,192.168.2.99,1935,51566,1520
1579,14.392655000,192.168.2.20,192.168.2.99,1935,51566,1520
1580,14.394708000,192.168.3.20,192.168.3.99,51566,1935,72
1581,14.397545000,192.168.2.20,192.168.2.20,47056,1935,80
1582,14.397660000,192.168.2.20,192.168.2.20,1935,47056,72
1583,14.397743000,192.168.2.20,192.168.2.20,47056,1935,33330
1584,14.397856000,192.168.2.20,192.168.2.20,1935,47056,72
1585,14.437239000,192.168.2.20,192.168.2.20,47056,1935,80
1586,14.437332000,192.168.2.20,192.168.2.20,1935,47056,72
1587,14.437388000,192.168.2.20,192.168.2.20,47056,1935,13081
1588,14.437683000,192.168.2.20,192.168.2.20,1935,47056,72
1589,14.477914000,192.168.2.20,192.168.2.20,47056,1935,80
1590,14.478045000,192.168.2.20,192.168.2.20,1935,47056,72
1591,14.478113000,192.168.2.20,192.168.2.20,47056,1935,15817
1592,14.478201000,192.168.2.20,192.168.2.20,1935,47056,72
1593,14.493497000,192.168.3.99,192.168.3.20,1935,51566,1520
1594,14.494628000,192.168.3.99,192.168.3.20,1935,51566,1520
1595,14.494734000,192.168.3.20,192.168.3.99,51566,1935,72
1596,14.495639000,192.168.2.99,192.168.2.20,51566,1935,72
1597,14.495671000,192.168.2.20,192.168.2.99,1935,51566,1520
1598,14.517504000,192.168.2.20,192.168.2.20,47056,1935,80
1599,14.517638000,192.168.2.20,192.168.2.20,1935,47056,72
1600,14.517720000,192.168.2.20,192.168.2.20,47056,1935,25396
1601,14.517829000,192.168.2.20,192.168.2.20,1935,47056,72
1602,14.517883000,192.168.2.20,192.168.2.20,47056,1935,5467
1603,14.517942000,192.168.2.20,192.168.2.20,1935,47056,72
1604,14.557678000,192.168.2.20,192.168.2.20,47056,1935,80
1605,14.557942000,192.168.2.20,192.168.2.20,1935,47056,72
1606,14.558018000,192.168.2.20,192.168.2.20,47056,1935,14922
1607,14.558127000,192.168.2.20,192.168.2.20,1935,47056,72
1608,14.595721000,192.168.2.99,192.168.2.20,51566,1935,72
1609,14.595850000,192.168.2.20,192.168.2.99,1935,51566,1520
1610,14.595866000,192.168.2.20,192.168.2.99,1935,51566,1520
1611,14.595888000,192.168.2.20,192.168.2.99,1935,51566,1520
1612,14.596946000,192.168.3.99,192.168.3.20,1935,51566,1520
1613,14.597075000,192.168.2.20,192.168.2.20,47056,1935,80
1614,14.597170000,192.168.2.20,192.168.2.20,1935,47056,72
1615,14.597224000,192.168.2.20,192.168.2.20,47056,1935,14861
1616,14.597287000,192.168.2.20,192.168.2.20,1935,47056,72
1617,14.639465000,192.168.2.20,192.168.2.20,47056,1935,80
1618,14.639749000,192.168.2.20,192.168.2.20,1935,47056,72
1619,14.639791000,192.168.2.20,192.168.2.20,47056,1935,23646
1620,14.639851000,192.168.2.20,192.168.2.20,1935,47056,72
1621,14.679071000,192.168.2.20,192.168.2.20,47056,1935,80
1622,14.679161000,192.168.2.20,192.168.2.20,1935,47056,72
1623,14.679384000,192.168.2.20,192.168.2.20,47056,1935,433
1624,14.679424000,192.168.2.20,192.168.2.20,1935,47056,72
1625,14.679476000,192.168.2.20,192.168.2.20,47056,1935,80
1626,14.679852000,192.168.2.20,192.168.2.20,1935,47056,72
1627,14.679926000,192.168.2.20,192.168.2.20,47056,1935,65376
1628,14.680306000,192.168.2.20,192.168.2.20,1935,47056,72
1629,14.698021000,192.168.3.99,192.168.3.20,1935,51566,1520
1630,14.698139000,192.168.3.20,192.168.3.99,51566,1935,84
1631,14.699469000,192.168.3.99,192.168.3.20,1935,51566,1520
1632,14.699670000,192.168.3.20,192.168.3.99,51566,1935,84
1633,14.722018000,192.168.2.20,192.168.2.20,47056,1935,80
1634,14.722110000,192.168.2.20,192.168.2.20,1935,47056,72
1635,14.722152000,192.168.2.20,192.168.2.20,47056,1935,16859
1636,14.722218000,192.168.2.20,192.168.2.20,1935,47056,72
1637,14.722255000,192.168.2.20,192.168.2.20,47056,1935,15063
1638,14.722297000,192.168.2.20,192.168.2.20,1935,47056,72
1639,14.760471000,192.168.2.20,192.168.2.20,47056,1935,80
1640,14.760579000,192.168.2.20,192.168.2.20,1935,47056,72
1641,14.760619000,192.168.2.20,192.168.2.20,47056,1935,10612
1642,14.760676000,192.168.2.20,192.168.2.20,1935,47056,72
1643,14.798861000,192.168.2.20,192.168.2.20,47056,1935,80
1644,14.798942000,192.168.2.20,192.168.2.20,1935,47056,72
1645,14.799028000,192.168.2.20,192.168.2.20,47056,1935,449
1646,14.799070000,192.168.2.20,192.168.2.20,1935,47056,72
1647,14.799123000,192.168.2.20,192.168.2.20,47056,1935,80
1648,14.799162000,192.168.2.20,192.168.2.20,1935,47056,72
1649,14.799203000,192.168.2.20,192.168.2.20,47056,1935,433
1650,14.799228000,192.168.2.99,192.168.2.20,51566,1935,84
1651,14.799243000,192.168.2.20,192.168.2.20,1935,47056,72
1652,14.799316000,192.168.2.20,192.168.2.20,47056,1935,80
1653,14.799334000,192.168.2.20,192.168.2.99,1935,51566,1520
1654,14.799351000,192.168.2.20,192.168.2.99,1935,51566,1520
1655,14.799358000,192.168.2.20,192.168.2.20,1935,47056,72
1656,14.799404000,192.168.2.20,192.168.2.20,47056,1935,4168
1657,14.799445000,192.168.2.20,192.168.2.20,1935,47056,72
1658,14.799485000,192.168.2.20,192.168.2.20,47056,1935,73
1659,14.799525000,192.168.2.20,192.168.2.20,1935,47056,72
1660,14.799568000,192.168.2.20,192.168.2.20,47056,1935,4168
1661,14.799609000,192.168.2.20,192.168.2.20,1935,47056,72
1662,14.799649000,192.168.2.20,192.168.2.20,47056,1935,73
1663,14.799701000,192.168.2.20,192.168.2.20,1935,47056,72
1664,14.799749000,192.168.2.20,192.168.2.20,47056,1935,4168
1665,14.799792000,192.168.2.20,192.168.2.20,1935,47056,72
1666,14.799833000,192.168.2.20,192.168.2.20,47056,1935,73
1667,14.799873000,192.168.2.20,192.168.2.20,1935,47056,72
1668,14.799933000,192.168.2.20,192.168.2.20,47056,1935,4168
1669,14.799976000,192.168.2.20,192.168.2.20,1935,47056,72
1670,14.800018000,192.168.2.20,192.168.2.20,47056,1935,73
1671,14.800059000,192.168.2.20,192.168.2.20,1935,47056,72
1672,14.800104000,192.168.2.20,192.168.2.20,47056,1935,4168
1673,14.800146000,192.168.2.20,192.168.2.20,1935,47056,72
1674,14.800187000,192.168.2.20,192.168.2.20,47056,1935,73
1675,14.800228000,192.168.2.20,192.168.2.20,1935,47056,72
1676,14.800281000,192.168.2.20,192.168.2.20,47056,1935,4168
1677,14.800327000,192.168.2.20,192.168.2.20,1935,47056,72
1678,14.800370000,192.168.2.20,192.168.2.20,47056,1935,73
1679,14.800412000,192.168.2.20,192.168.2.20,1935,47056,72
1680,14.800457000,192.168.2.20,192.168.2.20,47056,1935,4168
1681,14.800501000,192.168.2.20,192.168.2.20,1935,47056,72
1682,14.800791000,192.168.2.20,192.168.2.20,47056,1935,73
1683,14.800833000,192.168.2.20,192.168.2.20,1935,47056,72
1684,14.800876000,192.168.2.20,192.168.2.20,47056,1935,2572
1685,14.800916000,192.168.2.20,192.168.2.20,1935,47056,72
1686,14.801087000,192.168.2.99,192.168.2.20,51566,1935,84
1687,14.801202000,192.168.2.20,192.168.2.99,1935,51566,1520
1688,14.838503000,192.168.2.20,192.168.2.20,47056,1935,80
1689,14.838588000,192.168.2.20,192.168.2.20,1935,47056,72
1690,14.838641000,192.168.2.20,192.168.2.20,47056,1935,418
1691,14.838679000,192.168.2.20,192.168.2.20,1935,47056,72
1692,14.838756000,192.168.2.20,192.168.2.20,47056,1935,80
1693,14.838797000,192.168.2.20,192.168.2.20,1935,47056,72
1694,14.838840000,192.168.2.20,192.168.2.20,47056,1935,459
1695,14.838881000,192.168.2.20,192.168.2.20,1935,47056,72
1696,14.838941000,192.168.2.20,192.168.2.20,47056,1935,80
1697,14.838984000,192.168.2.20,192.168.2.20,1935,47056,72
1698,14.839030000,192.168.2.20,192.168.2.20,47056,1935,4168
1699,14.839074000,192.168.2.20,192.168.2.20,1935,47056,72
1700,14.839116000,192.168.2.20,192.168.2.20,47056,1935,73
1701,14.839158000,192.168.2.20,192.168.2.20,1935,47056,72
1702,14.839203000,192.168.2.20,192.168.2.20,47056,1935,4168
