"No.","Time","Source","Destination","Protocol","Length","Info"
"1354","9.191532","192.168.2.20","192.168.2.20","RTMP","19910","Audio Data|Audio Data|Video Data"
"1355","9.228598","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=1953814 Ack=3483 Win=79744 Len=8 TSval=637865313 TSecr=637865272"
"1356","9.228674","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=1953822 Win=124288 Len=0 TSval=637865313 TSecr=637865313"
"1357","9.228685","192.168.2.20","192.168.2.20","RTMP","6139","Audio Data|Video Data"
"1358","9.228711","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=1959889 Win=124288 Len=0 TSval=637865313 TSecr=637865313"
"1359","9.232493","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1139643 Win=1035904 Len=0 TSval=637865317 TSecr=637865276"
"1360","9.232519","192.168.2.20","192.168.2.20","RTMP","6147","Audio Data|Video Data"
"1361","9.268684","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=1959889 Ack=3483 Win=79744 Len=8 TSval=637865353 TSecr=637865313"
"1362","9.268743","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=1959897 Win=124288 Len=0 TSval=637865353 TSecr=637865353"
"1363","9.268756","192.168.2.20","192.168.2.20","RTMP","857","Audio Data|Audio Data"
"1364","9.268772","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=1960682 Win=124288 Len=0 TSval=637865353 TSecr=637865353"
"1365","9.268783","192.168.2.20","192.168.2.20","TCP","16468","39862  >  1935 [PSH, ACK] Seq=1960682 Ack=3483 Win=79744 Len=16396 TSval=637865353 TSecr=637865353"
"1366","9.268823","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=1977078 Win=124288 Len=0 TSval=637865353 TSecr=637865353"
"1367","9.268837","192.168.2.20","192.168.2.20","RTMP","3320","Video Data"
"1368","9.268846","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=1980326 Win=124288 Len=0 TSval=637865353 TSecr=637865353"
"1369","9.273547","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1145718 Win=1029888 Len=0 TSval=637865358 TSecr=637865317"
"1370","9.273584","192.168.2.20","192.168.2.20","RTMP","20509","Audio Data|Audio Data|Video Data"
"1371","9.307622","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=1980326 Ack=3483 Win=79744 Len=8 TSval=637865392 TSecr=637865353"
"1372","9.307688","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=1980334 Win=124288 Len=0 TSval=637865392 TSecr=637865392"
"1373","9.307700","192.168.2.20","192.168.2.20","RTMP","7018","Audio Data|Audio Data|Video Data"
"1374","9.307738","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=1987280 Win=124288 Len=0 TSval=637865392 TSecr=637865392"
"1375","9.314492","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1166155 Win=1009536 Len=0 TSval=637865399 TSecr=637865358"
"1376","9.314517","192.168.2.20","192.168.2.20","RTMP","7026","Audio Data|Audio Data|Video Data"
"1377","9.347788","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=1987280 Ack=3483 Win=79744 Len=8 TSval=637865432 TSecr=637865392"
"1378","9.347849","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=1987288 Win=124288 Len=0 TSval=637865432 TSecr=637865432"
"1379","9.347866","192.168.2.20","192.168.2.20","RTMP","6614","Audio Data|Audio Data|Video Data"
"1380","9.347906","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=1993830 Win=124288 Len=0 TSval=637865432 TSecr=637865432"
"1381","9.356490","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1173109 Win=1002624 Len=0 TSval=637865441 TSecr=637865399"
"1382","9.356514","192.168.2.20","192.168.2.20","RTMP","6622","Audio Data|Audio Data|Video Data"
"1383","9.387953","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=1993830 Ack=3483 Win=79744 Len=8 TSval=637865472 TSecr=637865432"
"1384","9.388064","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=1993838 Win=124288 Len=0 TSval=637865472 TSecr=637865472"
"1385","9.388104","192.168.2.20","192.168.2.20","RTMP","19339","Audio Data|Video Data"
"1386","9.388175","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2013105 Win=124288 Len=0 TSval=637865472 TSecr=637865472"
"1387","9.397498","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1179659 Win=996096 Len=0 TSval=637865482 TSecr=637865441"
"1388","9.397530","192.168.2.20","192.168.2.20","RTMP","19347","Audio Data|Video Data"
"1389","9.427883","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=2013105 Ack=3483 Win=79744 Len=8 TSval=637865512 TSecr=637865472"
"1390","9.427943","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2013113 Win=124288 Len=0 TSval=637865512 TSecr=637865512"
"1391","9.427954","192.168.2.20","192.168.2.20","RTMP","6985","Audio Data|Audio Data|Video Data"
"1392","9.427987","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2020026 Win=124288 Len=0 TSval=637865512 TSecr=637865512"
"1393","9.438514","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1198934 Win=976896 Len=0 TSval=637865523 TSecr=637865482"
"1394","9.438549","192.168.2.20","192.168.2.20","RTMP","6993","Audio Data|Audio Data|Video Data"
"1395","9.469164","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=2020026 Ack=3483 Win=79744 Len=8 TSval=637865553 TSecr=637865512"
"1396","9.469232","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2020034 Win=124288 Len=0 TSval=637865553 TSecr=637865553"
"1397","9.469251","192.168.2.20","192.168.2.20","RTMP","5799","Audio Data|Audio Data|Video Data"
"1398","9.469298","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2025761 Win=124288 Len=0 TSval=637865553 TSecr=637865553"
"1399","9.479500","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1205855 Win=969984 Len=0 TSval=637865564 TSecr=637865523"
"1400","9.479526","192.168.2.20","192.168.2.20","RTMP","5807","Audio Data|Audio Data|Video Data"
"1401","9.509184","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=2025761 Ack=3483 Win=79744 Len=8 TSval=637865593 TSecr=637865553"
"1402","9.509244","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2025769 Win=124288 Len=0 TSval=637865593 TSecr=637865593"
"1403","9.509261","192.168.2.20","192.168.2.20","RTMP","16455","Audio Data|Video Data"
"1404","9.509294","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2042152 Win=124288 Len=0 TSval=637865593 TSecr=637865593"
"1405","9.520490","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1211590 Win=964352 Len=0 TSval=637865605 TSecr=637865564"
"1406","9.520518","192.168.2.20","192.168.2.20","RTMP","16463","Audio Data|Video Data"
"1407","9.548851","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=2042152 Ack=3483 Win=79744 Len=8 TSval=637865633 TSecr=637865593"
"1408","9.548930","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2042160 Win=124288 Len=0 TSval=637865633 TSecr=637865633"
"1409","9.548956","192.168.2.20","192.168.2.20","RTMP","5723","Audio Data|Audio Data|Video Data"
"1410","9.549002","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2047811 Win=124288 Len=0 TSval=637865633 TSecr=637865633"
"1411","9.561489","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1227981 Win=948096 Len=0 TSval=637865646 TSecr=637865605"
"1412","9.561515","192.168.2.20","192.168.2.20","RTMP","5731","Audio Data|Audio Data|Video Data"
"1413","9.587982","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=2047811 Ack=3483 Win=79744 Len=8 TSval=637865672 TSecr=637865633"
"1414","9.588044","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2047819 Win=124288 Len=0 TSval=637865672 TSecr=637865672"
"1415","9.588056","192.168.2.20","192.168.2.20","RTMP","4862","Audio Data|Audio Data|Video Data"
"1416","9.588087","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2052609 Win=124288 Len=0 TSval=637865672 TSecr=637865672"
"1417","9.602509","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1233640 Win=942592 Len=0 TSval=637865687 TSecr=637865646"
"1418","9.602546","192.168.2.20","192.168.2.20","RTMP","4870","Audio Data|Audio Data|Video Data"
"1419","9.629182","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=2052609 Ack=3483 Win=79744 Len=8 TSval=637865713 TSecr=637865672"
"1420","9.629244","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2052617 Win=124288 Len=0 TSval=637865713 TSecr=637865713"
"1421","9.629259","192.168.2.20","192.168.2.20","RTMP","818","Audio Data|Audio Data"
"1422","9.629275","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2053363 Win=124288 Len=0 TSval=637865713 TSecr=637865713"
"1423","9.629285","192.168.2.20","192.168.2.20","TCP","8273","39862  >  1935 [PSH, ACK] Seq=2053363 Ack=3483 Win=79744 Len=8201 TSval=637865713 TSecr=637865713"
"1424","9.629314","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2061564 Win=124288 Len=0 TSval=637865713 TSecr=637865713"
"1425","9.629323","192.168.2.20","192.168.2.20","RTMP","6012","Video Data"
"1426","9.629340","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2067504 Win=124288 Len=0 TSval=637865713 TSecr=637865713"
"1427","9.643490","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1238438 Win=937856 Len=0 TSval=637865728 TSecr=637865687"
"1428","9.643515","192.168.2.20","192.168.2.20","RTMP","14967","Audio Data|Audio Data|Video Data"
"1429","9.669275","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=2067504 Ack=3483 Win=79744 Len=8 TSval=637865753 TSecr=637865713"
"1430","9.669363","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2067512 Win=124288 Len=0 TSval=637865753 TSecr=637865753"
"1431","9.669391","192.168.2.20","192.168.2.20","RTMP","5005","Audio Data|Video Data"
"1432","9.669443","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2072445 Win=124288 Len=0 TSval=637865753 TSecr=637865753"
"1433","9.684498","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1253333 Win=923136 Len=0 TSval=637865769 TSecr=637865728"
"1434","9.684523","192.168.2.20","192.168.2.20","RTMP","5013","Audio Data|Video Data"
"1435","9.708163","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=2072445 Ack=3483 Win=79744 Len=8 TSval=637865792 TSecr=637865753"
"1436","9.708243","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2072453 Win=124288 Len=0 TSval=637865792 TSecr=637865792"
"1437","9.708268","192.168.2.20","192.168.2.20","RTMP","4929","Audio Data|Audio Data|Video Data"
"1438","9.708336","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2077310 Win=124288 Len=0 TSval=637865792 TSecr=637865792"
"1439","9.725526","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1258274 Win=1079296 Len=0 TSval=637865810 TSecr=637865769"
"1440","9.725561","192.168.2.20","192.168.2.20","RTMP","4937","Audio Data|Audio Data|Video Data"
"1441","9.749047","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=2077310 Ack=3483 Win=79744 Len=8 TSval=637865833 TSecr=637865792"
"1442","9.749125","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2077318 Win=124288 Len=0 TSval=637865833 TSecr=637865833"
"1443","9.749146","192.168.2.20","192.168.2.20","RTMP","11175","Audio Data|Audio Data|Video Data"
"1444","9.749189","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2088421 Win=124288 Len=0 TSval=637865833 TSecr=637865833"
"1445","9.766497","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1263139 Win=1074432 Len=0 TSval=637865851 TSecr=637865810"
"1446","9.766519","192.168.2.20","192.168.2.20","RTMP","11183","Audio Data|Audio Data|Video Data"
"1447","9.788699","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=2088421 Ack=3483 Win=79744 Len=8 TSval=637865873 TSecr=637865833"
"1448","9.788756","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2088429 Win=124288 Len=0 TSval=637865873 TSecr=637865873"
"1449","9.788775","192.168.2.20","192.168.2.20","RTMP","4899","Audio Data|Video Data"
"1450","9.788804","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2093256 Win=124288 Len=0 TSval=637865873 TSecr=637865873"
"1451","9.807512","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1274250 Win=1063552 Len=0 TSval=637865892 TSecr=637865851"
"1452","9.807540","192.168.2.20","192.168.2.20","RTMP","4907","Audio Data|Video Data"
"1453","9.828574","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=2093256 Ack=3483 Win=79744 Len=8 TSval=637865913 TSecr=637865873"
"1454","9.828631","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2093264 Win=124288 Len=0 TSval=637865913 TSecr=637865913"
"1455","9.828648","192.168.2.20","192.168.2.20","RTMP","5382","Audio Data|Audio Data|Video Data"
"1456","9.828686","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2098574 Win=124288 Len=0 TSval=637865913 TSecr=637865913"
"1457","9.848502","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1279085 Win=1058816 Len=0 TSval=637865933 TSecr=637865892"
"1458","9.848530","192.168.2.20","192.168.2.20","RTMP","5390","Audio Data|Audio Data|Video Data"
"1459","9.869534","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=2098574 Ack=3483 Win=79744 Len=8 TSval=637865954 TSecr=637865913"
"1460","9.869611","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2098582 Win=124288 Len=0 TSval=637865954 TSecr=637865954"
"1461","9.869636","192.168.2.20","192.168.2.20","RTMP","7181","Audio Data|Audio Data|Video Data"
"1462","9.869687","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2105691 Win=124288 Len=0 TSval=637865954 TSecr=637865954"
"1463","9.889492","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1284403 Win=1053568 Len=0 TSval=637865974 TSecr=637865933"
"1464","9.889523","192.168.2.20","192.168.2.20","RTMP","7189","Audio Data|Audio Data|Video Data"
"1465","9.909083","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=2105691 Ack=3483 Win=79744 Len=8 TSval=637865993 TSecr=637865954"
"1466","9.909133","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2105699 Win=124288 Len=0 TSval=637865993 TSecr=637865993"
"1467","9.909148","192.168.2.20","192.168.2.20","RTMP","862","Audio Data|Audio Data"
"1468","9.909165","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2106489 Win=124288 Len=0 TSval=637865993 TSecr=637865993"
"1469","9.909175","192.168.2.20","192.168.2.20","TCP","4176","39862  >  1935 [PSH, ACK] Seq=2106489 Ack=3483 Win=79744 Len=4104 TSval=637865993 TSecr=637865993"
"1470","9.909202","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2110593 Win=124288 Len=0 TSval=637865993 TSecr=637865993"
"1471","9.909219","192.168.2.20","192.168.2.20","RTMP","20557","Video Data"
"1472","9.909250","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2131078 Win=124288 Len=0 TSval=637865993 TSecr=637865993"
"1473","9.909263","192.168.2.20","192.168.2.20","RTMP","11212","Video Data"
"1474","9.909274","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2142218 Win=124288 Len=0 TSval=637865993 TSecr=637865993"
"1475","9.930510","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1291520 Win=1046528 Len=0 TSval=637866015 TSecr=637865974"
"1476","9.930552","192.168.2.20","192.168.2.20","RTMP","36599","Audio Data|Audio Data"
"1477","9.948949","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=2142218 Ack=3483 Win=79744 Len=8 TSval=637866033 TSecr=637865993"
"1478","9.948999","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2142226 Win=124288 Len=0 TSval=637866033 TSecr=637866033"
"1479","9.949012","192.168.2.20","192.168.2.20","RTMP","4547","Audio Data"
"1480","9.949043","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2146701 Win=124288 Len=0 TSval=637866033 TSecr=637866033"
"1481","9.949054","192.168.2.20","192.168.2.20","RTMP","18259","Video Data"
"1482","9.949068","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2164888 Win=124288 Len=0 TSval=637866033 TSecr=637866033"
"1483","9.971755","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1328047 Win=1010560 Len=0 TSval=637866056 TSecr=637866015"
"1484","9.971813","192.168.2.20","192.168.2.20","RTMP","22742","Audio Data|Video Data"
"1485","9.988833","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=2164888 Ack=3483 Win=79744 Len=8 TSval=637866073 TSecr=637866033"
"1486","9.988935","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2164896 Win=124288 Len=0 TSval=637866073 TSecr=637866073"
"1487","9.988965","192.168.2.20","192.168.2.20","RTMP","4939","Audio Data|Audio Data"
"1488","9.989023","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2169763 Win=124288 Len=0 TSval=637866073 TSecr=637866073"
"1489","9.989043","192.168.2.20","192.168.2.20","RTMP","6216","Video Data"
"1490","9.989068","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2175907 Win=124288 Len=0 TSval=637866073 TSecr=637866073"
"1491","10.012518","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1350717 Win=988288 Len=0 TSval=637866097 TSecr=637866056"
"1492","10.012551","192.168.2.20","192.168.2.20","RTMP","11091","Audio Data|Audio Data|Video Data"
"1493","10.028966","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=2175907 Ack=3483 Win=79744 Len=8 TSval=637866113 TSecr=637866073"
"1494","10.029028","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2175915 Win=124288 Len=0 TSval=637866113 TSecr=637866113"
"1495","10.029046","192.168.2.20","192.168.2.20","RTMP","4943","Audio Data|Audio Data"
"1496","10.029085","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2180786 Win=124288 Len=0 TSval=637866113 TSecr=637866113"
"1497","10.029096","192.168.2.20","192.168.2.20","RTMP","2017","Video Data"
"1498","10.029109","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2182731 Win=124288 Len=0 TSval=637866113 TSecr=637866113"
"1499","10.053506","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1361736 Win=977408 Len=0 TSval=637866138 TSecr=637866097"
"1500","10.053527","192.168.2.20","192.168.2.20","RTMP","6896","Audio Data|Audio Data|Video Data"
"1501","10.068689","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=2182731 Ack=3483 Win=79744 Len=8 TSval=637866153 TSecr=637866113"
"1502","10.068768","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2182739 Win=124288 Len=0 TSval=637866153 TSecr=637866153"
"1503","10.068788","192.168.2.20","192.168.2.20","RTMP","832","Audio Data|Audio Data"
"1504","10.068815","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2183499 Win=124288 Len=0 TSval=637866153 TSecr=637866153"
"1505","10.068830","192.168.2.20","192.168.2.20","TCP","8273","39862  >  1935 [PSH, ACK] Seq=2183499 Ack=3483 Win=79744 Len=8201 TSval=637866153 TSecr=637866153"
"1506","10.068871","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2191700 Win=124288 Len=0 TSval=637866153 TSecr=637866153"
"1507","10.068887","192.168.2.20","192.168.2.20","RTMP","12785","Video Data"
"1508","10.068910","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2204413 Win=124288 Len=0 TSval=637866153 TSecr=637866153"
"1509","10.094793","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1368560 Win=970752 Len=0 TSval=637866179 TSecr=637866138"
"1510","10.094840","192.168.2.20","192.168.2.20","RTMP","21754","Audio Data|Audio Data|Video Data"
"1511","10.108188","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=2204413 Ack=3483 Win=79744 Len=8 TSval=637866192 TSecr=637866153"
"1512","10.108244","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2204421 Win=124288 Len=0 TSval=637866192 TSecr=637866192"
"1513","10.108257","192.168.2.20","192.168.2.20","RTMP","624","Audio Data"
"1514","10.108271","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2204973 Win=124288 Len=0 TSval=637866192 TSecr=637866192"
"1515","10.108278","192.168.2.20","192.168.2.20","TCP","4176","39862  >  1935 [PSH, ACK] Seq=2204973 Ack=3483 Win=79744 Len=4104 TSval=637866192 TSecr=637866192"
"1516","10.108299","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2209077 Win=124288 Len=0 TSval=637866192 TSecr=637866192"
"1517","10.108307","192.168.2.20","192.168.2.20","RTMP","5521","Video Data"
"1518","10.108320","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2214526 Win=124288 Len=0 TSval=637866192 TSecr=637866192"
"1519","10.135672","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1390242 Win=949376 Len=0 TSval=637866220 TSecr=637866179"
"1520","10.135698","192.168.2.20","192.168.2.20","RTMP","10185","Audio Data|Video Data"
"1521","10.147560","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=2214526 Ack=3483 Win=79744 Len=8 TSval=637866232 TSecr=637866192"
"1522","10.147641","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2214534 Win=124288 Len=0 TSval=637866232 TSecr=637866232"
"1523","10.147676","192.168.2.20","192.168.2.20","RTMP","7097","Audio Data|Audio Data|Video Data"
"1524","10.147728","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2221559 Win=124288 Len=0 TSval=637866232 TSecr=637866232"
"1525","10.176535","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1400355 Win=939392 Len=0 TSval=637866261 TSecr=637866220"
"1526","10.176579","192.168.2.20","192.168.2.20","RTMP","7105","Audio Data|Audio Data|Video Data"
"1527","10.188751","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=2221559 Ack=3483 Win=79744 Len=8 TSval=637866273 TSecr=637866232"
"1528","10.188863","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2221567 Win=124288 Len=0 TSval=637866273 TSecr=637866273"
"1529","10.188900","192.168.2.20","192.168.2.20","RTMP","6418","Audio Data|Audio Data|Video Data"
"1530","10.188981","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2227913 Win=124288 Len=0 TSval=637866273 TSecr=637866273"
"1531","10.217712","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1407388 Win=932480 Len=0 TSval=637866302 TSecr=637866261"
"1532","10.217755","192.168.2.20","192.168.2.20","RTMP","6426","Audio Data|Audio Data|Video Data"
"1533","10.228766","192.168.2.20","192.168.2.20","TCP","80","39862  >  1935 [PSH, ACK] Seq=2227913 Ack=3483 Win=79744 Len=8 TSval=637866313 TSecr=637866273"
"1534","10.228837","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2227921 Win=124288 Len=0 TSval=637866313 TSecr=637866313"
"1535","10.228877","192.168.2.20","192.168.2.20","RTMP","8678","Audio Data"
"1536","10.228950","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2236527 Win=124288 Len=0 TSval=637866313 TSecr=637866313"
"1537","10.228971","192.168.2.20","192.168.2.20","RTMP","8978","Video Data"
"1538","10.229001","192.168.2.20","192.168.2.20","TCP","72","1935  >  39862 [ACK] Seq=3483 Ack=2245433 Win=124288 Len=0 TSval=637866313 TSecr=637866313"
"1539","10.258543","192.168.2.20","192.168.2.20","TCP","72","41602  >  1935 [ACK] Seq=3449 Ack=1413742 Win=1072128 Len=0 TSval=637866343 TSecr=637866302"
