"No.","Time","Source","Destination","Protocol","Length","Info"
"173","0.102055","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"174","0.104490","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"175","0.106224","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"176","0.107933","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"177","0.109834","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"178","0.111475","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"179","0.113437","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"180","0.115025","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"181","0.118620","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"182","0.120203","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"183","0.129105","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"184","0.130813","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"185","0.135858","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"186","0.137427","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"187","0.139035","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"188","0.149407","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"189","0.155904","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"190","0.157341","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"191","0.158865","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"192","0.160374","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"193","0.161979","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"194","0.163766","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"195","0.165451","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"196","0.167029","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"197","0.168540","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"198","0.172813","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"199","0.174278","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"200","0.175739","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"201","0.176200","192.168.3.20","192.168.3.99","UDT","112","UDT type: handshake"
"202","0.178828","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"203","0.181845","192.168.3.99","192.168.3.20","UDP","1376","33618  >  4004 Len=1328"
"204","0.183517","192.168.3.99","192.168.3.20","UDP","1376","33179  >  4004 Len=1328"
"205","0.185185","192.168.3.99","192.168.3.20","UDP","1376","33179  >  4004 Len=1328"
"206","0.186794","192.168.3.99","192.168.3.20","UDP","1376","33179  >  4004 Len=1328"
"207","0.188489","192.168.3.99","192.168.3.20","UDP","1376","33179  >  4004 Len=1328"
"208","0.191418","192.168.3.99","192.168.3.20","UDP","1376","33179  >  4004 Len=1328"
"209","0.192789","192.168.3.99","192.168.3.20","UDP","1376","33179  >  4004 Len=1328"
"210","0.194157","192.168.3.99","192.168.3.20","UDP","1376","33179  >  4004 Len=1328"
"211","0.195498","192.168.3.99","192.168.3.20","UDP","1376","33179  >  4004 Len=1328"
"212","0.196803","192.168.3.99","192.168.3.20","UDP","1376","33179  >  4004 Len=1328"
"213","0.198132","192.168.3.99","192.168.3.20","UDP","1376","33179  >  4004 Len=1328"
"214","0.199756","192.168.3.99","192.168.3.20","UDP","1376","33179  >  4004 Len=1328"
"215","0.201072","192.168.3.99","192.168.3.20","UDP","1376","33179  >  4004 Len=1328"
"216","0.202408","192.168.3.99","192.168.3.20","UDP","1376","33179  >  4004 Len=1328"
"217","0.203737","192.168.3.99","192.168.3.20","UDP","1376","33179  >  4004 Len=1328"
"218","0.205132","192.168.3.99","192.168.3.20","UDP","1376","33179  >  4004 Len=1328"
"219","0.206563","192.168.3.99","192.168.3.20","UDP","1376","33179  >  4004 Len=1328"
"220","0.208061","192.168.3.99","192.168.3.20","UDP","1376","33179  >  4004 Len=1328"
"221","0.209567","192.168.3.99","192.168.3.20","UDP","1376","33179  >  4004 Len=1328"
"222","0.211090","192.168.3.99","192.168.3.20","UDP","1376","33179  >  4004 Len=1328"
"223","0.212593","192.168.3.99","192.168.3.20","UDP","1376","33179  >  4004 Len=1328"
"224","0.214073","192.168.3.99","192.168.3.20","UDP","1376","33179  >  4004 Len=1328"
"225","0.215563","192.168.3.99","192.168.3.20","UDP","1376","33179  >  4004 Len=1328"
"226","0.217027","192.168.3.99","192.168.3.20","UDP","1376","33179  >  4004 Len=1328"
"227","0.218481","192.168.3.99","192.168.3.20","UDP","1376","33179  >  4004 Len=1328"
